0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-PEMD-theta_E,1-galaxy-mass-0-PEMD-gamma,1-galaxy-mass-0-PEMD-q,1-galaxy-mass-0-PEMD-phi,1-galaxy-mass-0-PEMD-center_x,1-galaxy-mass-0-PEMD-center_y,2-galaxy-light-0-IrregularGrid-lambda,probability_weights
0.016722,53.053409,1.577297,1.941545,0.789177,20.859420,-0.073396,0.143139,101.935471,14158
0.005505,14.163214,1.572280,2.028135,0.784573,4.408321,-0.018674,0.044725,55.888267,14158.6
0.019773,26.237784,1.578375,2.035099,0.706456,22.540494,-0.023364,0.027495,250.842754,14158.9
0.010347,81.803121,1.599560,2.164482,0.765094,18.704408,-0.039010,0.066357,33.529606,14159.4
0.039157,37.173255,1.609719,2.086876,0.664700,15.346696,-0.095717,0.063344,30.432225,14159.7
0.012553,70.089850,1.593487,1.848295,0.872511,16.787507,-0.089476,0.069920,6.338919,14160.3
0.025921,52.614668,1.579026,2.068588,0.714945,27.441434,-0.054791,-0.001284,55.735539,14160.3
0.028111,1.085986,1.618436,1.997299,0.717499,7.556748,-0.067919,0.090090,19.795959,14161
0.023972,60.976869,1.567628,2.112551,0.726976,25.617702,-0.037531,0.097108,14.206457,14161.5
0.011104,84.686254,1.615763,2.124736,0.781515,10.517185,-0.055095,0.060422,50.917053,14161.7
0.030155,86.749385,1.543464,2.070409,0.709481,31.837166,-0.050437,0.070822,118.239695,14161.9
0.029464,71.917572,1.569545,2.158546,0.777756,28.418496,-0.104887,0.071295,58.149979,14162
0.013125,70.734084,1.563682,2.137888,0.762061,18.456510,-0.010703,0.092082,31.200945,14162.1
0.027436,60.648430,1.573522,2.025943,0.803432,18.010983,-0.109603,0.097752,44.038040,14162.3
0.034838,76.716238,1.535473,2.141658,0.617258,23.840650,-0.056222,0.065091,245.085992,14162.9
0.023716,80.394737,1.560639,2.032714,0.785830,18.083242,-0.001499,0.074421,71.481735,14163.1
0.011440,43.492188,1.562551,2.136817,0.711804,12.326238,-0.047623,0.112291,160.565505,14163.3
0.015703,19.904262,1.575461,1.981898,0.764745,7.054958,-0.058350,0.097227,138.836540,14163.9
0.026520,78.573285,1.566897,2.143152,0.834784,16.231477,-0.097510,0.078408,42.775636,14164.1
0.024081,28.107312,1.563924,1.976795,0.714868,22.397838,-0.041035,-0.000928,180.172047,14164.7
0.009239,56.387849,1.590747,1.956385,0.776731,20.341875,-0.007058,0.041516,124.022952,14164.9
0.029799,47.067320,1.610199,1.982400,0.820436,18.416007,-0.066963,0.015563,80.010498,14165
0.018592,40.890097,1.568626,2.084709,0.740482,14.141315,-0.042883,-0.022679,143.148336,14165.1
0.011699,65.883159,1.597908,2.100513,0.742258,6.086797,-0.053192,0.086125,48.562817,14165.9
0.034937,80.957745,1.553706,2.168949,0.755613,23.712401,-0.040513,0.128733,39.610586,14166.7
0.021078,72.525773,1.571131,2.112379,0.785354,23.770686,-0.089827,0.101919,20.122579,14166.8
0.036182,75.330288,1.562074,2.021730,0.839491,25.586208,-0.002879,0.053125,122.834374,14167.5
0.012506,70.333072,1.567303,2.040054,0.697220,21.097611,-0.009512,0.069046,95.217886,14168
0.009076,60.701554,1.563798,1.995987,0.812862,13.572020,-0.108441,0.061061,37.162869,14168.4
0.018088,35.009644,1.590577,2.114159,0.620613,17.903128,-0.050457,0.109012,191.395173,14168.4
0.014474,6.455051,1.609549,2.007265,0.736674,6.387924,-0.103673,0.028088,35.454655,14168.5
0.006521,52.572516,1.602671,1.976177,0.779873,15.847375,-0.016608,0.064466,109.604492,14168.8
0.018400,52.537940,1.576638,1.814858,0.819655,14.313478,-0.056170,0.073179,211.901675,14168.8
0.019029,83.347667,1.584557,2.002514,0.803379,17.338440,-0.074870,0.025109,13.969782,14168.9
0.036204,49.586708,1.582778,1.838775,0.759273,25.874225,-0.074915,0.114801,12.691138,14169.2
0.013752,75.340195,1.581808,2.143424,0.773772,5.168828,-0.046992,0.004337,34.890836,14169.3
0.039928,70.597017,1.548005,2.089289,0.695949,26.967665,-0.026207,-0.009511,58.417571,14169.4
0.015027,44.109304,1.587419,2.042502,0.764306,14.256869,-0.021840,-0.014362,248.042849,14169.7
0.024645,47.623669,1.576541,2.110338,0.642809,20.636652,-0.087325,0.006646,54.599243,14169.8
0.019293,70.207897,1.590619,1.911636,0.854046,10.785797,-0.071108,0.030750,9.876086,14170.5
0.012811,48.039552,1.544462,2.097029,0.681686,25.600993,-0.018777,0.041713,70.921527,14170.5
0.026494,72.244390,1.604254,2.064792,0.771703,13.906370,-0.049673,0.053562,85.729560,14170.6
0.019167,73.740769,1.578929,2.177386,0.763504,15.930418,-0.013686,0.020573,21.591325,14171
0.032542,53.598031,1.570349,1.998663,0.702134,25.089212,-0.074394,0.047578,479.535727,14171.8
0.007131,22.215639,1.598789,2.079871,0.732640,12.240344,-0.109952,0.047157,53.776027,14171.9
0.012842,54.403540,1.553393,2.041357,0.726830,21.424979,-0.042171,0.114802,47.075000,14172
0.028450,47.328471,1.574240,1.972459,0.687759,22.209456,-0.001349,0.029279,113.960051,14172.1
0.006069,64.365248,1.583847,2.013219,0.789422,9.607643,-0.108632,0.034979,25.758976,14172.4
0.026401,80.161336,1.588819,2.015133,0.868097,11.282120,-0.041820,0.008083,208.057202,14172.4
0.030612,59.646923,1.571913,2.176943,0.610133,26.173431,-0.030510,0.006437,289.755504,14172.7
0.010850,4.221002,1.569855,2.078875,0.759330,16.155621,-0.024707,0.042750,34.448951,14172.7
0.026848,30.907587,1.564572,1.896069,0.677889,20.591731,-0.072215,0.039982,167.698627,14174
0.027518,31.243751,1.591110,1.839398,0.768815,19.868572,-0.018870,0.088856,18.746141,14174.5
0.006051,47.446633,1.578586,1.964826,0.792743,4.809678,-0.090119,0.076449,45.147051,14174.7
0.026265,58.489556,1.585167,2.094819,0.719700,24.137142,-0.038166,0.027265,15.411132,14174.8
0.025158,73.606456,1.603908,1.922935,0.869728,20.322328,-0.030978,0.086870,48.352556,14174.8
0.010063,6.998744,1.603130,2.013580,0.767173,13.930580,-0.053324,0.047846,19.829424,14174.9
0.014789,74.264151,1.584074,1.920341,0.832511,16.406842,-0.018452,0.059642,12.050289,14175.2
0.022499,74.670450,1.599538,2.039940,0.877024,11.574044,-0.073392,0.067641,29.464962,14175.3
0.008399,42.210075,1.551119,1.991084,0.689338,20.000489,-0.097586,0.093806,70.026037,14175.7
0.009999,20.741076,1.602076,2.166774,0.634091,14.703185,-0.046150,0.071054,245.327353,14175.7
0.013505,84.122109,1.611573,1.942990,0.885708,7.291758,-0.056930,0.066727,69.919117,14175.7
0.006647,81.832282,1.596327,2.112139,0.723258,12.250222,-0.080250,0.026269,32.789364,14175.9
0.017279,25.004990,1.610039,1.998688,0.719507,16.809413,-0.057302,0.068406,128.927332,14176.4
0.020035,68.317742,1.600527,1.961507,0.840767,6.680720,-0.054556,0.017798,25.940400,14176.5
0.018325,56.790133,1.568780,2.185606,0.670604,16.736847,-0.033204,0.017524,17.083080,14177.6
0.025651,29.851971,1.567585,1.974350,0.666398,22.357463,-0.032665,0.072984,211.473693,14178
0.031700,84.347968,1.570132,2.044507,0.778513,26.339973,-0.031877,0.027721,30.303073,14178.2
0.036910,49.976263,1.579109,1.982617,0.759747,28.758883,-0.060313,0.091956,23.488035,14178.5
0.011537,21.471860,1.577736,2.074414,0.745327,10.766247,-0.029003,0.057830,15.013998,14179.9
0.017550,12.264724,1.581139,2.031112,0.742703,7.459869,-0.070646,0.083312,17.171443,14180.4
0.034054,52.028918,1.569464,1.945493,0.782551,19.167384,-0.046069,0.036681,241.375065,14180.6
0.014273,49.324789,1.610723,1.905085,0.798576,10.173058,-0.040817,0.025549,24.027983,14180.8
0.023833,51.875249,1.572167,2.070847,0.717020,17.155081,-0.079173,-0.008015,58.362380,14180.9
0.007011,17.729331,1.600820,2.114657,0.683028,6.357931,-0.082097,0.056504,56.753533,14181
0.005880,61.606560,1.551536,1.976340,0.702435,20.530552,-0.068788,0.073377,170.826016,14181.2
0.034970,83.678333,1.560425,2.096409,0.845188,23.188636,-0.085722,0.074995,21.646335,14181.6
0.030120,18.318044,1.592242,2.153006,0.621834,17.317061,-0.094313,0.039457,126.755531,14181.6
0.011349,54.967404,1.594367,2.025958,0.795506,16.407499,-0.018351,-0.000199,27.916211,14182.1
0.015088,11.827688,1.563318,2.092077,0.640904,20.550694,-0.051679,0.056228,34.969738,14182.1
0.029182,87.540485,1.591093,2.087321,0.839442,18.455428,-0.017520,0.023479,62.009247,14182.2
0.022970,8.784227,1.605869,1.841916,0.763909,7.520680,-0.061358,0.039604,8.449237,14182.3
0.029248,73.171912,1.570854,2.082827,0.737624,24.257529,-0.102839,0.037746,77.447002,14182.3
0.012090,21.170729,1.586497,2.107150,0.629319,13.601346,-0.059148,0.045629,34.676589,14182.9
0.011820,51.505021,1.566098,1.984767,0.776071,20.996414,-0.044460,0.104351,93.235686,14183.1
0.015243,62.254706,1.599711,1.899911,0.818279,8.786873,-0.042958,0.057273,142.961732,14183.3
0.023744,76.571433,1.596869,2.053853,0.776601,14.902042,-0.077459,0.036301,97.063505,14183.4
0.022948,18.630988,1.599621,2.008268,0.715182,12.601812,-0.098033,0.036650,24.703410,14183.6
0.010813,14.520140,1.597171,2.087609,0.676936,9.159466,-0.080252,0.093856,124.132662,14183.8
0.019972,49.568395,1.593880,1.847833,0.852805,9.203888,-0.056683,0.047935,60.899471,14183.9
0.029433,36.205754,1.582132,1.842467,0.773984,19.419714,0.000556,0.051133,37.926993,14184.1
0.037083,35.456386,1.600119,1.932364,0.702702,14.267650,-0.054747,0.092994,97.427756,14184.2
0.020863,49.941769,1.581176,2.017559,0.668323,19.192572,-0.069827,0.082811,81.845864,14184.2
0.010687,43.029398,1.557902,1.919175,0.737177,22.014397,-0.049348,0.094006,67.607268,14184.7
0.030463,51.088589,1.561373,1.931695,0.720602,19.613025,-0.065439,0.037628,157.043571,14184.8
0.024756,21.068739,1.611907,1.999204,0.741848,12.229677,-0.026847,0.055994,27.015064,14185.2
0.021184,56.536059,1.580051,2.070248,0.783545,20.722351,-0.015086,0.012243,99.204725,14185.3
0.029666,33.189746,1.591443,1.897944,0.762084,13.997088,-0.037218,0.108208,49.609064,14185.5
0.016862,66.179345,1.542798,2.157944,0.605445,25.945475,-0.069615,0.069395,105.389029,14186
0.029506,30.347139,1.592374,1.987327,0.696711,15.830394,-0.046990,0.054169,497.893021,14186
0.016985,50.087506,1.602423,2.013789,0.794753,16.231020,-0.058271,-0.010973,48.875592,14186.1
0.021271,66.137381,1.581490,1.857185,0.857631,23.091087,-0.071818,0.068240,8.400655,14186.1
0.027918,70.755589,1.598171,2.132677,0.760644,19.728389,-0.056939,0.087593,44.872371,14186.3
0.011332,39.791433,1.553196,1.958491,0.702840,15.972988,-0.064156,0.080849,91.666868,14186.7
0.026215,63.749896,1.551883,2.036860,0.745605,22.210012,-0.013802,0.015317,40.060934,14186.9
0.008560,55.872502,1.580619,2.010777,0.774151,6.996919,-0.029444,0.001350,111.468030,14187.1
0.013593,80.859957,1.559777,2.032638,0.720648,17.580439,-0.061365,0.078639,29.198929,14187.4
0.020299,88.449723,1.599526,2.124249,0.834268,7.181368,-0.080068,0.050396,38.296183,14187.9
0.023595,0.693268,1.557243,2.035184,0.667173,11.867774,-0.050855,0.054391,268.222726,14188.2
0.018028,78.466622,1.594466,2.140387,0.827780,7.673071,-0.057383,0.039852,109.606392,14188.4
0.018235,76.726458,1.550269,2.017948,0.701085,21.281418,-0.061440,0.066531,61.511611,14188.6
0.020837,13.448462,1.590993,2.122779,0.697991,14.084015,-0.018279,0.038752,115.079620,14188.7
0.029223,60.100043,1.549373,2.060337,0.648893,24.053581,-0.027416,0.064097,132.946580,14189.6
0.024609,57.673501,1.562414,2.046605,0.735621,20.826253,-0.074844,0.080688,14.857006,14189.6
0.020102,67.897714,1.565530,1.902705,0.832155,22.678001,-0.098670,0.042710,34.635245,14190.2
0.007883,51.481574,1.561272,1.916362,0.755255,12.817180,-0.064426,0.051484,70.976326,14190.2
0.016504,61.125242,1.582267,1.934149,0.810634,15.093037,-0.092366,0.009508,60.705008,14190.3
0.009969,31.185096,1.571078,2.187979,0.656080,16.554785,-0.011106,0.075017,87.685492,14190.5
0.028699,68.865519,1.577091,2.154461,0.720809,25.609648,-0.102853,0.063412,85.876348,14190.7
0.024063,67.944727,1.564587,2.158275,0.619945,20.401677,-0.065236,0.040143,80.668784,14191.1
0.009498,6.840845,1.592115,1.951332,0.782266,2.030406,-0.063898,0.027490,22.686062,14191.2
0.020201,76.781216,1.575047,1.953436,0.887294,18.677261,-0.063415,0.050639,40.257006,14191.4
0.016391,50.490240,1.596167,2.025492,0.776821,22.003861,-0.064114,0.032593,76.714827,14191.6
0.027099,77.884032,1.601899,2.037958,0.848970,16.455761,-0.044999,0.067838,45.786123,14191.7
0.012193,49.753192,1.567195,2.185281,0.635403,14.052085,-0.025383,0.061448,48.371793,14192.3
0.014805,51.124893,1.572187,1.851102,0.785002,16.403495,-0.068144,0.038137,175.236082,14192.4
0.013932,82.436778,1.575739,1.989144,0.832767,13.634843,-0.023347,-0.011303,31.908853,14192.7
0.017789,57.389157,1.569238,2.018386,0.744378,11.572083,-0.044643,0.054178,84.821741,14192.7
0.017000,6.087400,1.577468,1.977278,0.780041,13.677460,-0.068587,0.044013,22.431890,14193
0.024301,80.805174,1.550079,2.177829,0.754622,23.101144,-0.085075,0.035573,55.126307,14193.6
0.036329,68.102987,1.556520,2.101063,0.714567,27.025151,-0.064283,0.004131,161.907947,14194.2
0.030992,59.512168,1.570989,1.965954,0.808085,17.981886,-0.048189,0.026636,31.730906,14194.3
0.022007,67.374080,1.559205,2.001018,0.799064,26.090667,-0.065302,0.022042,57.372374,14194.4
0.006287,41.870618,1.584194,1.836459,0.817947,7.104142,-0.036010,0.048538,31.082698,14194.6
0.016393,52.529205,1.574106,2.011439,0.750467,18.278121,-0.073718,0.117369,33.570634,14194.8
0.005127,67.319665,1.556329,2.020992,0.708999,21.936772,-0.027785,0.043730,64.158968,14194.9
0.030850,44.274069,1.588107,2.173183,0.651606,22.484614,-0.038397,0.011015,104.087869,14195.2
0.013995,15.711688,1.591252,2.111499,0.676457,14.565143,-0.030226,0.041689,24.754674,14195.4
0.024573,75.839055,1.557300,1.997517,0.806785,15.058495,-0.054484,0.061493,60.488538,14195.4
0.030514,79.354181,1.565765,2.074621,0.736724,25.866142,-0.045887,0.085156,41.435977,14195.5
0.005163,61.194147,1.553089,2.093999,0.652949,20.803921,-0.044957,0.079238,161.455896,14195.7
0.022720,57.694691,1.550099,2.104539,0.696678,24.937809,-0.060856,0.068817,268.685583,14195.8
0.037446,58.678089,1.591754,2.001158,0.793602,29.765736,-0.057306,0.035667,56.369220,14196.2
0.006902,39.030373,1.576679,2.124279,0.684321,17.796503,-0.034270,0.075036,300.398025,14196.4
0.008937,55.572678,1.578039,2.026173,0.726813,9.984781,-0.039971,0.039588,157.580986,14196.4
0.007010,18.574270,1.566393,1.974557,0.801054,12.895324,-0.070488,0.054232,128.606477,14196.7
0.024993,62.057733,1.580421,2.103772,0.726016,20.574886,-0.026385,0.029968,21.020144,14196.8
0.033411,6.772358,1.580225,2.063076,0.675843,14.094086,-0.069435,0.069665,179.348398,14196.8
0.009197,52.201125,1.583352,2.192028,0.644598,12.787601,-0.038297,0.082117,231.587212,14196.9
0.007881,87.242940,1.583273,2.002498,0.823044,13.715831,-0.082824,0.104366,42.378200,14197
0.026154,73.203839,1.587882,1.873569,0.888326,17.874937,-0.079536,0.029944,65.555988,14197.1
0.024280,76.513799,1.559535,1.927093,0.826266,20.927849,-0.031418,0.018751,24.867603,14197.1
0.020832,46.252247,1.601103,1.982020,0.804365,13.350073,-0.065575,0.083835,28.344096,14197.1
0.025755,65.701434,1.589623,2.109967,0.781821,13.448775,-0.031779,0.021242,109.459049,14197.4
0.020624,55.992853,1.598378,2.092636,0.745952,19.192509,-0.035852,0.006837,113.972827,14197.4
0.009130,55.202282,1.575581,2.076421,0.723021,15.756320,-0.025158,0.091515,42.006513,14197.5
0.011926,25.521011,1.580683,1.999538,0.769813,15.053871,-0.093540,0.030892,31.334614,14197.5
0.027576,56.301012,1.574019,2.112367,0.704626,19.172125,-0.098511,0.038521,57.961791,14197.6
0.006883,65.280993,1.578280,2.147508,0.724353,14.251739,-0.034305,0.032430,345.609919,14197.8
0.027229,60.848127,1.592629,1.998042,0.834703,21.713840,-0.034291,0.049023,34.172498,14198.1
0.031643,87.544252,1.567979,2.185331,0.777212,26.398102,-0.041869,0.070397,34.870951,14198.1
0.024531,22.532758,1.606928,1.961260,0.728805,12.069393,-0.063564,0.054129,14.835405,14198.1
0.006933,62.012933,1.568557,2.090858,0.682683,18.825089,-0.080183,0.101436,145.608185,14198.3
0.011475,15.837606,1.572592,1.955376,0.745603,12.496337,-0.093747,0.084164,152.062417,14198.4
0.013266,75.802434,1.591292,2.136811,0.758917,13.605381,-0.023645,0.028536,181.760950,14198.5
0.024651,36.044805,1.583598,1.816701,0.781138,13.014332,-0.054581,0.030920,120.264306,14198.6
0.036234,49.443836,1.575067,1.930163,0.731543,27.784333,-0.053352,0.057554,195.297737,14198.6
0.016849,81.001395,1.581989,2.049471,0.762083,22.002405,-0.064433,0.036321,70.484220,14198.9
0.022336,1.497429,1.606342,2.101191,0.682839,9.672798,-0.049143,0.050463,32.150360,14198.9
0.020340,71.081798,1.587339,1.932678,0.802290,23.080161,-0.064125,0.050454,129.058661,14199.1
0.018343,30.781536,1.577208,2.191936,0.680804,13.470267,-0.074912,0.082635,83.069395,14199.1
0.016698,65.510301,1.566964,2.115274,0.705249,17.618906,-0.015921,0.014264,45.596678,14199.1
0.030659,76.235237,1.570455,2.079943,0.769770,18.230830,-0.040258,0.024827,35.157104,14199.3
0.025767,74.684510,1.590648,2.092559,0.764870,19.908312,-0.046401,0.010661,65.693510,14199.3
0.014535,22.525808,1.589663,1.932836,0.736653,10.400040,-0.083044,0.032106,126.032034,14199.3
0.018670,60.588158,1.571449,1.970804,0.795439,16.802481,-0.028989,0.044537,211.408807,14199.4
0.033512,62.998966,1.585810,1.976257,0.794232,19.578386,-0.074136,0.087051,98.105805,14199.4
0.021423,38.625217,1.586668,1.993272,0.776189,19.079267,-0.035653,0.001037,61.070011,14199.5
0.018198,19.199735,1.597771,2.032232,0.688188,11.896705,-0.058754,0.099493,156.705585,14199.5
0.032362,56.069289,1.549016,1.990088,0.726983,24.291088,-0.044782,0.016406,74.255466,14199.8
0.011715,61.373901,1.580168,1.900657,0.795835,18.102072,-0.097520,0.080932,41.547008,14199.9
0.007250,60.021059,1.569831,2.097996,0.729259,17.406033,-0.065301,0.089648,19.231261,14200
0.012982,78.098338,1.599256,1.962882,0.866451,15.495449,-0.062367,0.044503,34.716380,14200.1
0.015473,36.375678,1.574438,2.123213,0.644516,17.762723,-0.038371,0.014678,31.436652,14200.1
0.019368,39.978443,1.601244,2.091760,0.728521,14.284546,-0.078335,0.014899,99.540151,14200.1
0.008182,36.723629,1.589654,2.038088,0.728476,14.107615,-0.073657,0.018081,200.563999,14200.2
0.037398,47.336725,1.592368,2.034118,0.711321,22.619533,-0.053168,0.093813,199.249224,14200.4
0.017804,15.908730,1.579993,2.106254,0.687552,13.149977,-0.009929,0.018854,81.775393,14200.4
0.025200,76.891817,1.555354,2.098846,0.738589,27.541180,-0.053792,0.057149,28.815321,14200.5
0.009029,2.367778,1.562071,2.012556,0.740893,11.135145,-0.085078,0.033904,156.294665,14200.6
0.027923,77.329739,1.559727,2.010489,0.782088,30.599851,-0.058831,0.068853,66.933952,14200.8
0.023602,45.526779,1.567758,1.919121,0.793304,17.762501,-0.056258,0.033816,16.426839,14201
0.026674,32.094892,1.565372,2.052616,0.684460,17.210536,-0.036138,0.082390,170.163779,14201
0.008020,27.067307,1.584228,1.968918,0.790110,18.181493,-0.048132,0.014465,60.244189,14201.1
0.017036,33.912948,1.593214,1.806903,0.786129,14.957562,-0.081821,0.059801,27.433169,14201.5
0.029725,70.551389,1.596352,1.962426,0.840333,17.716390,-0.079114,0.075989,82.298004,14201.5
0.025216,33.480325,1.561739,1.971709,0.728193,16.542483,-0.092528,0.050486,75.954926,14201.6
0.010257,58.715864,1.567920,2.030115,0.759410,17.190251,-0.036022,0.034555,281.572635,14201.6
0.012117,44.982769,1.581599,2.173778,0.608235,17.471382,-0.033994,0.041635,137.074397,14201.6
0.036099,54.534518,1.580138,1.964276,0.790015,23.873165,-0.084396,0.082621,25.889403,14201.7
0.026133,42.539514,1.575778,2.041952,0.752293,13.107565,-0.060861,0.043788,89.876504,14201.9
0.014524,48.925945,1.570476,1.961802,0.811304,17.960814,-0.029001,0.043274,32.003753,14201.9
0.022478,79.918372,1.551229,2.041741,0.781542,19.860990,-0.066880,0.083847,29.623378,14201.9
0.010082,78.313045,1.595072,2.170623,0.716017,13.958361,-0.041142,0.075190,86.375413,14202.2
0.032986,48.773974,1.597217,1.925528,0.754710,21.264368,-0.085453,0.055441,172.398196,14202.2
0.011806,72.679198,1.572734,2.078449,0.750329,19.011094,-0.043123,0.077860,280.534390,14202.3
0.011321,33.327340,1.582398,2.133737,0.744899,12.222915,-0.083477,0.032353,57.351327,14202.3
0.006965,34.301662,1.567119,1.855524,0.788565,12.523528,-0.033227,0.048751,33.142958,14202.6
0.013310,68.292644,1.562761,2.159275,0.677800,16.534163,-0.048987,-0.001758,54.266717,14203
0.013794,71.513036,1.580413,2.199861,0.690190,12.692608,-0.058459,0.081432,41.567381,14203.2
0.032098,75.550885,1.549023,2.094976,0.698857,26.528662,-0.069001,0.083964,182.269155,14203.4
0.029686,61.452889,1.581432,2.016609,0.728274,25.042254,-0.028576,0.033064,50.787669,14203.6
0.028248,86.973646,1.579317,2.075987,0.862981,18.687297,-0.077507,0.025785,44.118125,14203.6
0.016861,38.469807,1.568167,1.887145,0.759013,18.399490,-0.031029,0.084123,51.427438,14203.7
