0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-SIE-theta_E,1-galaxy-mass-0-SIE-q,1-galaxy-mass-0-SIE-phi,1-galaxy-mass-0-SIE-center_x,1-galaxy-mass-0-SIE-center_y,3-galaxy-light-0-IrregularGrid-lambda,3-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-mass-0-PixelatedRegularGridPotential-lambda,2-galaxy-mass-0-PixelatedRegularGridPotential-l_corr,probability_weights
0.054596,-58.985344,0.978503,0.899714,33.884528,-0.093016,-0.081473,0.777749,0.101237,149.395210,0.365118,0
0.062660,-50.840970,1.036845,0.910592,40.663586,-0.002603,-0.070599,1.158173,0.048390,1010.090055,0.088715,0
0.089208,-53.383346,0.950540,0.909007,39.493246,0.026004,-0.053042,118.903130,0.061300,4811.229820,0.531389,0
0.090558,-41.694330,0.933233,0.981753,60.786257,0.015789,-0.091529,5.024271,0.063062,5820.575030,0.158587,0
0.040353,-38.851977,0.999674,0.862258,43.953500,-0.067413,-0.034006,0.175850,0.352126,5.861449,0.404120,0
0.030760,-58.395414,0.990658,0.739773,68.370356,0.002163,-0.005932,971.710754,0.205769,3.916212,0.130790,0
0.040184,-53.554215,1.023029,0.882156,54.331384,0.028938,0.052702,44.132517,0.053972,10.568867,0.221958,0
0.092072,-48.140395,0.939029,0.936599,52.692339,-0.057158,0.010743,53.399554,0.365880,9571.650527,0.095446,0
0.060414,-45.742667,0.923285,0.996047,61.756227,-0.010960,0.040898,68.526195,0.303951,603.757875,0.946347,0
0.022735,-47.196675,1.050150,0.703552,52.086854,0.005154,-0.006808,0.210376,0.986831,10319.142800,0.195917,0
0.058727,-47.844285,0.982989,0.797953,30.090404,-0.093290,-0.069472,11.980273,0.162798,4897.632854,0.164529,0
0.040525,-37.460159,0.950738,0.735046,68.717151,0.019694,-0.097028,6.449641,0.476276,4047.879390,0.040120,0
0.044182,-36.600118,0.962417,0.751088,56.959045,-0.099171,0.012093,0.439863,0.122070,63.737697,0.117124,0
0.019507,-40.824807,0.983034,0.860143,52.812235,-0.070323,-0.058553,0.070758,0.337093,54.311586,0.320132,0
0.046133,-53.504390,1.041926,0.764039,42.003151,0.007924,-0.061130,30.125863,0.149712,12.283449,0.213064,0
0.064668,-52.002508,1.017306,0.864453,61.539047,0.046241,0.006228,36.046789,0.097656,198924.999383,0.067165,0
0.028694,-52.547406,0.973131,0.905854,49.694607,0.004683,0.080179,8.658902,0.266256,44671.311761,0.040366,0
0.014827,-44.658667,1.051664,0.740848,38.147740,-0.009110,0.051326,481.292713,0.041453,121.859374,0.213388,0
0.041215,-35.989965,0.978216,0.775750,69.629695,0.029317,0.019257,42.042170,0.329365,5686.078311,0.098745,0
0.057751,-37.152174,0.999686,0.743731,46.711325,0.014088,0.043634,2.400488,0.498077,43.268387,0.462962,0
0.060482,-40.363771,1.019104,0.794968,44.667973,0.068041,-0.084517,49.898141,0.169977,43.460362,0.182517,0
0.012557,-48.704387,0.999493,0.760655,33.773893,0.081705,-0.009061,49.593234,0.126933,80.058717,0.088522,0
0.071577,-53.163028,0.939752,0.878159,35.696323,-0.029183,0.065096,5.082861,0.295138,592.087423,0.481331,0
0.054826,-49.135429,0.960697,0.818028,53.102025,-0.010843,0.054708,71.250524,0.269440,20.362227,0.040765,0
0.063142,-55.536962,1.042086,0.711570,35.554847,-0.027557,0.011073,347.317755,0.078191,682.108556,0.107171,0
0.036509,-48.773670,1.037286,0.711920,52.228652,-0.000297,-0.017445,0.556681,0.108136,990.836494,0.317655,0
0.004949,-42.551972,0.997838,0.838144,64.794325,-0.021785,-0.028127,87.252930,0.363555,235.679952,0.221001,0
0.027254,-46.121612,1.028933,0.734613,31.551909,0.016953,-0.046410,193.924084,0.296911,64.072197,0.043144,0
0.018535,-43.696545,0.988322,0.925260,42.276007,-0.019074,-0.055339,0.917777,0.115988,27.145452,0.823375,0
0.013355,-46.511794,0.972228,0.843462,58.111389,-0.027368,-0.088723,0.071790,0.423451,290.058231,0.308451,0
0.080166,-37.935919,1.021968,0.764886,46.000524,-0.037168,0.022331,46.261463,0.083912,30.874653,0.523610,0
0.022582,-50.946887,0.959012,0.715379,69.068108,-0.084341,-0.062004,0.455651,0.112416,623.794529,0.198936,0
0.076811,-59.606618,1.012339,0.908425,60.675812,-0.056592,0.015039,138.071561,0.411309,1526.216559,0.448198,0
0.036257,-49.890692,0.992241,0.747536,55.841713,0.046766,0.005586,10.947641,0.957288,1098.877962,0.054657,0
0.050418,-43.512403,0.951575,0.842626,48.584654,-0.010069,-0.085113,0.159043,0.882117,977.617121,0.275466,0
0.047290,-50.362722,1.004401,0.909931,49.107094,-0.095993,-0.054317,0.083184,0.353095,359.994900,0.242944,0
0.068003,-37.387986,0.982734,0.804911,50.645027,0.022515,-0.012758,0.514777,0.346959,3856.995330,0.097938,0
0.076231,-44.610377,1.003917,0.779211,63.515950,0.011461,-0.017181,5.402129,0.255249,1578.318844,0.088907,0
0.094086,-41.504959,0.990260,0.986199,43.438170,-0.015527,-0.040277,11.748729,0.718291,870413.060599,0.144960,0
0.086894,-43.001664,0.937607,0.872089,46.942320,-0.050586,-0.062877,175.120566,0.042067,33.557219,0.645508,0
0.074206,-37.912597,1.061545,0.847646,38.264680,-0.038592,0.028272,890.834268,0.115895,18840.362903,0.104058,0
0.007286,-47.408425,0.942528,0.805649,48.954801,-0.011322,-0.040897,5.842834,0.242746,350.892448,0.636856,0
0.000206,-38.548270,0.980768,0.741925,39.009085,-0.042220,-0.054343,1.140214,0.385312,1778.811144,0.057527,0
0.087872,-51.262462,1.000542,0.721245,67.160320,-0.031470,-0.044109,36.043084,0.094464,55.095000,0.397196,0
0.051329,-59.158409,0.976454,0.864805,31.123973,-0.069991,0.073279,25.155739,0.243690,1041.010735,0.090147,0
0.045619,-42.728230,1.005020,0.785025,33.946290,0.068350,0.048249,17.348722,0.298309,337.314562,0.128659,0
0.044630,-57.015288,0.941872,0.796225,56.257911,-0.080020,-0.021690,2.756658,0.252502,648.139912,0.112801,0
0.015750,-59.175648,0.955322,0.898842,61.179876,-0.022883,-0.088502,0.303795,0.090432,18579.372747,0.043238,0
0.075768,-54.145853,1.018124,0.804603,30.014900,-0.053173,0.030550,1.460489,0.524325,1235.595540,0.802391,0
0.079217,-57.933772,0.993309,0.966741,57.662437,0.027769,-0.072292,16.706991,0.534482,214.473114,0.911285,0
0.048372,-40.923515,1.018997,0.815741,50.953959,-0.071038,-0.000460,1.550112,0.376678,23.948242,0.200656,0
0.079522,-44.979128,1.014827,0.896353,33.673232,-0.076684,-0.096080,576.868818,0.139478,4335.679294,0.128778,0
0.073845,-50.871541,1.010581,0.899796,49.082701,0.031319,-0.001615,0.155210,0.077104,4192.179417,0.113258,0
0.005313,-56.172929,0.968868,0.925448,44.766555,-0.065283,0.068015,38.855383,0.087899,5201.295654,0.080194,0
0.057509,-36.639913,0.924812,0.842517,63.020717,-0.072254,-0.031291,2.032087,0.098621,1746.189036,0.678801,0
0.044114,-37.867092,1.024617,0.813392,39.832347,0.022295,0.072363,10.744912,0.149923,73.278962,0.278368,0
0.055006,-46.060049,0.957060,0.717839,50.140851,-0.080018,0.027084,2.781286,0.115025,2391.140020,0.248832,0
0.044558,-46.170422,0.983829,0.730693,59.183589,-0.041119,0.008352,18.988080,0.149435,2.705517,0.762997,0
0.067201,-38.925774,0.968043,0.779433,62.536683,-0.048235,-0.064165,111.927403,0.278248,57.035874,0.115120,0
0.071825,-41.038418,1.007522,0.742494,34.323517,-0.029443,-0.048421,673.569420,0.222425,152.436057,0.119527,0
0.041604,-54.163007,1.002453,0.702792,68.658323,-0.006102,0.044413,7.292370,0.218044,591.923739,0.173456,0
0.036607,-53.062599,1.000799,0.890488,50.198712,-0.093653,0.021782,1.733017,0.318618,11.095030,0.657352,0
0.033496,-35.421171,1.002615,0.712649,46.508893,-0.045748,-0.022577,14.859862,0.057591,7.353535,0.535404,0
0.042029,-43.395159,1.010383,0.750355,50.976455,-0.020115,0.097221,30.740514,0.044832,4660.251421,0.065196,0
0.071152,-35.588489,0.960489,0.760444,66.125410,-0.037476,0.035086,214.497483,0.116424,28997.456001,0.069971,0
0.080883,-58.124418,0.975314,0.800590,51.213975,-0.004449,0.062426,298.779911,0.199604,22057.542230,0.593042,0
0.045119,-56.498489,0.995180,0.953727,31.085920,-0.039873,0.069131,0.303855,0.822466,2227.642193,0.643346,0
0.056444,-59.077070,1.020899,0.734543,58.014388,-0.099311,-0.000646,0.347291,0.176615,14880.868657,0.169183,0
0.084598,-54.461110,0.993465,0.878279,46.872036,-0.065956,0.095690,0.188894,0.112832,20007.623314,0.175685,0
0.040741,-54.318363,1.050376,0.753605,61.679617,-0.046749,0.029021,14.260067,0.158437,3802.123241,0.075916,0
0.006946,-58.615240,1.008279,0.811375,45.319288,-0.085950,-0.038845,2.537700,0.117380,43.317684,0.628005,0
0.072221,-40.480138,0.978408,0.866264,33.248115,0.025087,0.000517,0.134634,0.178898,1204.887280,0.317808,0
0.034380,-43.960028,0.918495,0.928001,55.518675,-0.039019,0.079898,628.451598,0.148629,156.282461,0.509367,0
0.039787,-35.300559,0.997693,0.758812,67.284304,-0.053849,-0.029601,571.459716,0.071510,141091.408796,0.126748,0
0.056581,-41.867920,1.016082,0.792926,35.939546,-0.016725,-0.069036,0.386186,0.274584,11643.315313,0.050912,0
0.059578,-44.183858,1.027281,0.835064,61.700025,-0.019241,-0.012522,0.380432,0.836578,12059.190062,0.700080,0
0.035024,-57.338304,1.000305,0.715812,49.053218,-0.080754,-0.050040,2.601850,0.175721,113.918148,0.485069,0
0.043482,-56.495536,1.031049,0.819724,60.523392,-0.048325,-0.019522,0.322207,0.262172,10932.078748,0.051685,0
0.062315,-48.615914,0.942911,0.765133,63.524506,-0.036528,0.063810,45.621842,0.275223,7182.318248,0.134861,0
0.032583,-40.010095,0.921898,0.818590,69.931242,-0.034658,0.036798,170.786807,0.046133,7366.099257,0.106049,0
0.001475,-36.309792,0.957096,0.733870,49.800103,-0.046910,-0.088923,0.581870,0.270419,443.991388,0.561322,0
0.017311,-38.833534,0.963000,0.922421,42.834888,-0.078205,-0.040466,74.621634,0.076693,57344.763676,0.080630,0
0.042892,-57.075106,0.991589,0.782780,52.798696,-0.039282,0.048366,866.843373,0.242758,6757.778418,0.274707,0
0.056680,-35.359642,0.944234,0.772310,53.584646,-0.045794,-0.028322,85.124040,0.050562,24.992435,0.533661,0
0.066708,-51.415817,1.001093,0.818149,41.896331,0.021264,0.054696,1.870448,0.260172,962.240779,0.566334,0
0.063294,-53.789921,0.976018,0.804094,37.520075,-0.079898,0.043867,284.384806,0.108310,79414.527913,0.073601,0
0.025902,-56.121655,1.014419,0.788476,60.923822,0.014392,0.066051,33.717057,0.129574,316.974874,0.231209,0
0.045279,-37.301279,1.006427,0.755996,37.627845,-0.053267,0.011361,1.486388,0.210974,15.596097,0.662552,0
0.058121,-58.861327,0.927635,0.919405,46.523641,-0.023793,0.054096,647.620811,0.147804,164.375150,0.783686,0
0.022376,-58.376901,0.946099,0.736272,50.657847,0.011879,0.020567,289.888922,0.106260,19.419320,0.192082,0
0.004820,-39.562004,1.020803,0.807377,35.841687,-0.022067,0.062486,1.952912,0.185551,765.314541,0.441512,0
0.038270,-36.804459,1.030587,0.785135,32.192175,0.002340,-0.065329,1.670941,0.957022,4715.445190,0.133285,0
0.020312,-45.880814,1.039170,0.739111,38.194170,-0.015359,0.041842,0.221589,0.150832,25824.724888,0.577043,0
0.018126,-52.287643,0.975230,0.942879,63.070912,0.035250,-0.033400,228.070003,0.122507,12.117536,0.405742,0
0.033721,-36.762381,1.005416,0.791212,33.723906,-0.017598,-0.065777,29.497557,0.528528,3346.304799,0.610981,0
0.042360,-40.266078,1.019579,0.810166,32.809751,-0.049139,0.002741,0.730275,0.150916,353.028908,0.040804,0
0.081019,-42.038277,1.051008,0.820414,38.626329,-0.071046,0.025788,56.473515,0.138168,3973.675975,0.092151,0
0.031717,-45.783592,0.931888,0.957259,56.238427,-0.025511,-0.076703,319.480065,0.070691,2892.041554,0.268182,0
0.035417,-41.346541,0.984375,0.777496,60.654072,-0.078725,0.048030,126.860455,0.316304,61129.253488,0.165682,0
0.073000,-45.517444,1.046444,0.779614,56.545933,0.021687,-0.050957,878.855546,0.193968,58.526918,0.509269,0
0.041008,-40.729653,1.002752,0.740186,48.333440,-0.031897,-0.054548,595.413171,0.092608,91.034035,0.108485,0
0.029660,-41.654602,0.958080,0.727668,53.960009,-0.030316,-0.076139,590.492686,0.229330,306.348764,0.065419,0
0.049171,-51.212359,1.010140,0.727370,43.902185,-0.038505,-0.045399,27.206851,0.176416,275.011241,0.085961,0
0.087454,-58.945124,1.018429,0.763825,67.088067,-0.002813,0.018298,2.844715,0.416617,7289.241406,0.073435,0
0.043900,-42.881491,0.980335,0.849843,49.574276,0.005438,-0.078298,6.432961,0.096292,101.836535,0.190837,0
0.030582,-50.771947,1.021662,0.721044,44.226203,-0.038296,0.061638,12.049824,0.077312,14.817161,0.464211,0
0.002751,-46.436158,1.012642,0.821866,46.978540,-0.009808,-0.026151,2.751451,0.198329,37197.548725,0.341348,0
0.057972,-51.648463,0.981055,0.802768,43.987491,0.060637,0.043158,368.091431,0.181970,61.774517,0.353619,0
0.018269,-40.259957,0.970065,0.733779,69.432717,-0.020650,-0.046933,34.149515,0.296936,11294.431239,0.364930,0
0.033701,-44.117360,1.019077,0.738847,51.919634,-0.084415,0.088957,99.002897,0.050503,171607.358193,0.085404,0
0.003550,-49.051886,0.975535,0.859425,41.381737,0.016284,-0.036780,56.252176,0.245833,125.783046,0.168999,0
0.031643,-53.833652,0.987773,0.741022,67.972895,-0.044951,-0.077456,1.559791,0.496690,34159.835120,0.077136,0
0.079816,-47.052836,1.044890,0.759064,66.783910,-0.009769,-0.037145,636.503889,0.139128,1607.004713,0.163704,0
0.046034,-53.728911,0.969968,0.887650,41.925995,-0.041131,0.041005,77.777999,0.120875,98322.981121,0.040140,0
0.025384,-39.804564,1.012653,0.726448,31.490970,-0.086251,-0.020476,24.829757,0.305266,6838.454314,0.090535,0
0.067742,-56.168591,0.961954,0.781695,59.370415,-0.059936,-0.007880,101.325205,0.136871,220255.341545,0.209045,0
0.012162,-35.403461,0.951269,0.800317,51.785621,-0.048000,-0.003948,11.993601,0.080677,22785.756402,0.190233,0
0.015796,-54.258609,0.959377,0.899643,45.377424,0.018705,-0.094188,64.448587,0.156091,526.098220,0.209687,0
0.035721,-43.633951,0.970365,0.852017,53.747663,0.040487,0.022534,4.363730,0.170592,7770.732309,0.394625,0
0.062962,-42.877125,0.987113,0.796592,53.375790,-0.024616,0.089154,63.560585,0.055389,42265.671824,0.097194,0
0.037104,-57.243228,1.004733,0.779957,44.040297,-0.049953,-0.083534,9.526005,0.152837,23296.725257,0.089209,0
0.073661,-37.041608,0.930285,0.887292,65.442570,-0.077162,0.022787,6.133151,0.131304,1030.715474,0.473067,0
0.003026,-38.349392,0.975272,0.728077,53.643845,-0.070536,0.049232,121.558899,0.315091,112.572739,0.259013,0
0.038725,-35.353000,0.958813,0.796173,47.700222,-0.046443,-0.094345,159.701239,0.050515,9036.977818,0.189000,0
0.043402,-56.777816,0.965307,0.768096,50.104366,-0.061222,0.045107,1.105797,0.080701,1005.452116,0.730915,0
0.048853,-45.038552,0.997192,0.967356,37.873096,-0.099013,0.071050,0.302172,0.994380,1779.750233,0.762497,0
0.005402,-55.604094,0.971743,0.776956,38.189162,0.002857,-0.034394,25.119169,0.284923,1174.380932,0.063102,0
0.009754,-37.194203,1.003566,0.780337,56.651455,0.023108,0.044129,166.326506,0.059164,9741.560554,0.507018,0
0.036798,-47.717904,1.018980,0.791191,62.302162,-0.006732,0.017335,4.773035,0.134866,280.491676,0.200453,0
0.026510,-52.358303,1.000084,0.819771,37.650252,-0.016808,0.046781,3.949579,0.224691,852953.857051,0.196147,0
0.019593,-49.644849,0.999819,0.723813,60.660085,-0.046057,-0.012077,655.702582,0.052506,1129.409562,0.189264,0
0.063660,-42.752929,0.999783,0.814272,61.829604,-0.057074,0.036537,5.348351,0.140044,29.053278,0.555916,0
0.065319,-51.402673,1.014948,0.772048,54.167441,-0.032265,0.037118,7.659707,0.507684,65930.317670,0.267481,0
0.030968,-45.360452,1.033058,0.715354,40.176689,-0.039199,-0.015887,78.275198,0.053605,31.096153,0.604351,0
0.028511,-36.770914,1.044779,0.777353,48.676910,-0.038068,0.027462,974.824613,0.090051,128.164584,0.316171,0
0.037540,-43.419601,0.990563,0.771990,53.078552,-0.049719,-0.087723,39.718898,0.216995,371.881721,0.247880,0
0.028473,-51.881478,1.036201,0.898440,43.199363,-0.038429,0.033806,427.466573,0.172000,5735.728509,0.341478,0
0.011489,-55.312887,0.962997,0.912580,62.187054,0.005251,-0.038789,996.489817,0.117772,324.466439,0.098459,0
0.045652,-35.169761,0.939239,0.858759,39.117347,-0.013275,0.065360,226.094481,0.106159,381.354537,0.058404,0
0.066988,-53.189776,1.019869,0.826631,65.234624,-0.019236,0.027915,0.201437,0.121685,17766.115375,0.383916,0
0.032892,-58.682418,0.945707,0.805516,64.231056,-0.056399,0.036764,47.645873,0.043107,3166.998444,0.216787,0
0.022095,-43.851118,0.989159,0.780777,43.401653,-0.000424,0.003054,0.618290,0.536501,429.166204,0.207793,0
0.087846,-57.760017,1.029300,0.917324,30.446195,-0.023101,0.072460,105.518972,0.160322,7275.933997,0.250669,0
0.045005,-50.299917,0.992305,0.830605,54.620617,-0.023296,-0.081821,801.515954,0.216706,11704.197184,0.261293,0
0.015653,-40.249725,0.974201,0.726275,36.957787,-0.055208,-0.029134,34.354753,0.040296,47354.032909,0.124276,0
0.075918,-37.556599,1.012530,0.901302,56.867105,-0.059584,-0.047551,86.426906,0.206679,82253.303531,0.744545,0
0.056982,-51.705710,0.965923,0.801031,61.362862,-0.005500,-0.041030,66.567930,0.345770,14206.324757,0.211426,0
0.035059,-54.953817,1.025148,0.866608,53.903674,-0.097716,-0.030843,23.388383,0.324799,10525.532634,0.293219,0
0.076749,-55.860757,1.002292,0.842530,38.296472,-0.054089,0.016598,41.686195,0.274610,41406.037774,0.090185,0
0.024460,-40.216012,0.987900,0.884128,30.833687,-0.023523,0.071239,3.136707,0.219699,3096.325510,0.330701,0
0.071261,-41.219726,0.976427,0.832860,62.248820,-0.029264,-0.006952,108.265197,0.154506,495471.096848,0.183048,0
0.022848,-54.722458,0.989365,0.750416,38.014864,0.001603,0.062598,3.850109,0.104501,3566.797003,0.052537,0
0.072215,-54.540275,0.964587,0.858577,39.577286,-0.033532,-0.013448,83.223129,0.137586,12835.317009,0.045955,0
0.039346,-57.941106,1.053726,0.758079,47.641321,-0.062214,0.046054,560.287540,0.184231,17208.701848,0.256383,0
0.064398,-43.504709,1.010953,0.850200,48.723042,-0.002001,-0.012921,2.823447,0.170758,176.150080,0.206001,0
0.038733,-49.079807,0.941827,0.750153,66.656688,-0.037649,-0.065770,52.113880,0.134328,85.426975,0.741483,0
0.016046,-49.373743,1.003391,0.702763,55.616660,-0.056875,-0.009032,172.009714,0.246311,109186.980196,0.042771,0
0.094742,-39.102463,0.983568,0.842834,56.868481,-0.035955,-0.042544,103.871909,0.104415,19583.847703,0.217379,0
0.017055,-39.822365,0.971334,0.810908,33.959069,-0.003030,-0.000857,254.862683,0.230730,119.009721,0.873709,0
0.073469,-41.732991,0.977362,0.958202,60.579805,-0.016342,0.068870,6.640166,0.580860,734.852152,0.124404,0
0.039697,-59.155761,1.043978,0.815100,50.718649,0.011122,0.018521,24.947983,0.133262,253.554998,0.763540,0
0.046122,-51.717261,0.994128,0.775389,47.289632,-0.017590,-0.079103,19.379961,0.172908,14323.563093,0.091158,0
0.066681,-43.152547,0.993179,0.785442,36.292999,-0.067593,-0.022605,33.359077,0.278117,1948.581676,0.179725,0
0.028843,-47.072860,0.963324,0.839328,39.515950,-0.057379,-0.082455,158.779494,0.176595,3254.615459,0.046698,0
0.003087,-56.826376,0.980040,0.765006,56.604182,-0.087035,0.095261,59.130455,0.178570,457.395643,0.934971,0
0.073845,-49.871532,0.987236,0.855850,68.890262,-0.073793,0.084514,1.811561,0.370650,28590.661460,0.822848,0
0.030431,-50.173237,1.001503,0.769999,39.661012,-0.050954,0.013861,10.814637,0.047781,434.469483,0.043706,0
0.026960,-44.141023,0.998433,0.712713,37.164734,-0.015168,-0.037262,0.891694,0.520472,1258.342322,0.534821,0
0.054755,-51.038162,1.034967,0.924837,41.027555,0.065188,-0.018882,332.182804,0.178484,2753.364330,0.270190,0
0.017132,-39.895010,1.023772,0.756766,44.459774,-0.027271,-0.059035,128.128628,0.288574,6740.169727,0.294432,0
0.063596,-42.537993,0.972329,0.854126,53.787332,-0.050746,0.032893,0.191979,0.462561,9822.142945,0.081762,0
0.047824,-45.220098,0.979819,0.815838,37.673552,-0.014187,-0.046108,10.722882,0.480587,9672.275499,0.170137,0
0.032348,-50.593259,1.010077,0.819410,53.789535,-0.085076,0.060245,1.620843,0.059201,205145.250877,0.207668,0
0.024850,-48.086813,0.998205,0.759918,65.820722,-0.060180,0.048596,2.625458,0.106670,8044.174569,0.175478,0
0.026823,-49.500731,0.991455,0.786699,49.725625,0.027763,0.013899,2.393180,0.183780,139644.109187,0.747707,0
0.045694,-35.591133,0.959653,0.925810,49.611474,-0.087961,0.016521,2.285801,0.130865,2035.996921,0.391330,0
0.036802,-57.709081,0.996142,0.820560,43.527367,-0.089397,-0.025445,10.168418,0.367032,40306.608399,0.131293,0
0.040732,-35.558987,0.966141,0.870241,30.225275,0.012599,-0.003266,83.896638,0.262359,24515.467466,0.107451,0
0.032895,-57.357744,1.018029,0.818796,53.313122,-0.001789,-0.063797,2.327360,0.133270,20965.144255,0.127569,0
0.029092,-36.320604,1.021033,0.871453,56.096299,-0.015210,0.004198,4.216218,0.181152,3466.050166,0.461022,0
0.074306,-41.504532,1.008988,0.880820,42.438477,0.000336,-0.087537,710.468079,0.117350,282.789410,0.201772,0
0.043626,-35.676121,1.009759,0.713154,50.793965,-0.041960,-0.035355,82.777815,0.041036,8325.144767,0.517815,0
0.007187,-40.477250,0.978461,0.749940,66.687827,-0.074199,-0.030656,15.169052,0.154228,385.088404,0.165316,0
0.026718,-39.118036,0.994715,0.789253,58.669465,-0.023198,0.006027,53.235156,0.256855,56.592490,0.212703,0
0.038514,-55.974059,0.977918,0.774679,32.733480,-0.057739,0.040961,546.224086,0.069862,3404.219646,0.299099,0
0.053922,-49.983007,1.026179,0.824584,39.742292,-0.048511,0.054471,2.419261,0.298810,178096.576205,0.063732,0
0.048031,-41.738313,1.003286,0.931115,54.341899,-0.022679,0.070375,114.392863,0.145688,58617.900524,0.458099,0
