0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-PEMD-theta_E,1-galaxy-mass-0-PEMD-gamma,1-galaxy-mass-0-PEMD-q,1-galaxy-mass-0-PEMD-phi,1-galaxy-mass-0-PEMD-center_x,1-galaxy-mass-0-PEMD-center_y,2-galaxy-light-0-IrregularGrid-lambda,2-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-light-0-IrregularGrid-eta,probability_weights
0.037064,71.950671,1.568906,2.157147,0.848768,27.977423,-0.088366,0.062364,12331.890359,0.748752,0.399999,14178.9
0.013055,53.794187,1.606479,2.175946,0.768002,6.430500,-0.076058,0.068332,29202.714489,0.405178,0.470231,14179.1
0.032332,9.982750,1.583475,2.071222,0.642065,5.419309,-0.038017,0.058889,15056.891712,0.583745,0.172559,14179.3
0.012598,79.640901,1.556677,2.105860,0.721772,26.278267,-0.064705,0.089461,14294.618726,0.548705,1.336511,14179.4
0.021356,2.278009,1.565886,1.986612,0.709563,13.851667,-0.059206,0.117085,5818.655896,0.559995,1.348467,14179.7
0.014111,59.672961,1.564458,2.187374,0.702277,16.415956,-0.020884,0.071147,12892.946839,0.768797,1.279003,14179.8
0.027288,44.869866,1.570896,1.831669,0.829156,15.480566,-0.069622,0.037514,2485.023303,0.699710,0.896626,14179.8
0.035503,63.004662,1.589138,1.817970,0.860347,28.537093,-0.073749,-0.012929,43506.326127,0.249391,0.180005,14180.5
0.021111,68.108442,1.598311,2.112330,0.822205,22.982495,-0.084158,0.036659,9762.433378,0.892657,0.446106,14180.7
0.035190,63.393273,1.575877,2.115837,0.707538,33.289712,-0.079381,0.076162,11724.037515,0.409099,0.840064,14180.8
0.019147,16.875507,1.570329,2.077205,0.657878,17.235305,-0.011834,0.066294,9830.913425,0.167807,0.776108,14180.9
0.032817,61.677711,1.548182,2.104332,0.683135,28.189353,-0.080103,0.114870,3128.009469,0.696091,1.271662,14181
0.014604,62.556053,1.592219,1.930511,0.813667,21.932817,-0.061507,0.118405,10752.925194,0.130373,0.695085,14181.2
0.008490,24.532016,1.543857,1.942620,0.735438,23.138464,-0.061604,0.072407,12032.837659,0.309779,0.217374,14181.2
0.007257,12.109298,1.553252,2.006265,0.697512,20.123843,-0.092337,0.104144,18200.302093,0.319875,1.350145,14181.2
0.014483,83.234290,1.556128,2.087216,0.763669,9.819203,-0.038547,0.016397,2426.090151,0.826728,1.477030,14181.4
0.032937,68.217732,1.557078,2.019568,0.738057,25.960661,-0.086989,0.085615,13675.972904,0.575095,1.617468,14181.5
0.020006,20.115765,1.561955,2.089640,0.646885,17.077816,-0.107473,0.066399,3541.161400,0.876559,0.583381,14181.8
0.014643,58.415688,1.540382,1.982794,0.694743,25.673491,-0.057169,0.016086,7351.589768,0.844235,0.753506,14182
0.014036,63.366634,1.571615,1.981369,0.836661,18.601439,-0.053697,-0.023907,7612.099013,0.282221,0.733297,14182.5
0.012441,32.693202,1.607518,1.887715,0.829963,7.837180,-0.079044,0.014309,3575.955753,0.213477,1.296629,14182.7
0.010685,81.949278,1.581481,1.807065,0.885910,17.934277,-0.102224,0.070726,4732.628674,0.279571,0.659267,14182.8
0.013196,36.299404,1.606048,2.004304,0.788533,8.412772,-0.095619,0.059771,5160.719793,0.537774,1.793134,14182.8
0.017250,66.036297,1.577217,1.961274,0.853232,16.211009,-0.100932,0.016226,30568.277444,0.401898,0.528339,14182.8
0.022084,71.124735,1.594436,2.036238,0.785960,22.661434,-0.080644,0.016285,4666.040290,0.616127,1.222130,14183.2
0.017272,7.934060,1.560630,2.088287,0.654481,12.576351,-0.059640,0.117830,6101.397716,0.538987,0.684069,14183.4
0.036555,45.024018,1.561130,2.018786,0.704861,25.588315,-0.033038,0.097670,3613.351016,0.435670,1.163149,14183.5
0.029288,78.897610,1.578785,2.164483,0.712950,27.204296,-0.017761,0.030400,13390.100111,0.260899,1.410084,14183.7
0.012436,60.905488,1.585041,2.058330,0.803650,7.801041,-0.064386,0.100385,5313.911786,0.496878,1.165787,14183.8
0.032135,44.981189,1.577137,1.861139,0.775770,23.018597,-0.108535,0.109657,3390.550665,0.429823,0.994895,14184.2
0.019599,28.385950,1.568058,1.917823,0.721406,23.658898,-0.054478,0.058945,1257.865472,0.830403,1.147287,14184.2
0.021356,56.093364,1.586028,2.177808,0.784432,17.755056,-0.061417,0.061566,14129.253859,0.128837,0.779375,14184.7
0.030170,89.318327,1.551118,2.104042,0.827176,12.650358,-0.071535,0.053052,3406.957906,0.665573,0.484725,14185
0.025575,82.667066,1.584098,1.999800,0.895619,11.597785,-0.043393,0.062989,53721.857640,0.325440,0.294314,14185.5
0.010637,74.943738,1.573841,2.048404,0.838191,22.634939,-0.058458,0.076098,22187.340306,0.484361,0.383348,14185.6
0.029726,71.192139,1.548230,2.128175,0.718572,25.316355,-0.092443,0.079306,1143.889584,0.804329,0.960008,14185.8
0.023982,61.548069,1.547549,2.088049,0.659780,26.136671,-0.018540,-0.000494,10671.821325,0.823987,0.266227,14185.8
0.018303,55.756484,1.582803,2.112213,0.788111,16.855763,-0.084873,0.102163,13886.932870,0.123600,0.684022,14186.3
0.020122,82.102087,1.580001,1.966043,0.876567,11.539988,-0.103412,0.055007,2844.356879,0.856086,1.058817,14186.4
0.036071,68.803429,1.584077,1.909595,0.850031,24.760046,-0.093945,0.113932,11119.332068,0.856827,0.639769,14186.5
0.023956,38.085585,1.581454,1.808185,0.790242,23.480951,-0.070012,0.111212,4982.876437,0.370790,1.179075,14186.8
0.008555,52.629075,1.606253,2.147044,0.737257,9.447377,-0.055469,0.066546,1483.778410,0.823953,1.824812,14186.9
0.023211,80.750620,1.554730,2.161385,0.766222,20.244105,-0.014052,0.089849,12591.564691,0.287882,1.446088,14187.2
0.020658,76.519895,1.598257,1.829794,0.867302,23.070246,-0.068382,0.097990,9234.213314,0.370652,1.151902,14187.2
0.037258,27.511238,1.609471,1.887345,0.737771,20.334166,-0.037022,0.022992,4593.733283,0.762391,0.371749,14187.3
0.027684,54.094290,1.576978,1.900677,0.814277,16.900826,-0.032675,0.001927,8372.914955,0.430348,0.168164,14187.3
0.014851,72.145914,1.618095,1.847419,0.882261,12.794548,-0.093333,0.024023,29646.824342,0.303132,0.346875,14187.4
0.019417,42.587264,1.557320,2.105921,0.713504,12.756392,-0.058794,0.098721,12954.687415,0.656732,0.477134,14187.6
0.005722,17.361234,1.550028,1.993816,0.720701,13.238874,-0.096682,0.066671,29380.453291,0.322915,1.057804,14187.6
0.033379,74.658122,1.566353,2.124203,0.752918,27.866167,-0.072030,0.111584,2749.569525,0.505015,0.620661,14187.6
0.013625,36.469487,1.543246,2.086487,0.652760,23.399187,-0.076645,0.028649,13301.692619,0.332431,0.369794,14187.8
0.024626,75.913434,1.582836,2.154390,0.757058,13.274846,-0.072752,0.020955,1892.403560,0.848789,0.707942,14187.9
0.036584,48.908871,1.555732,2.151469,0.620513,25.860179,-0.057129,0.081764,2894.765491,0.559987,0.677177,14187.9
0.018208,82.624410,1.590035,2.028582,0.869162,20.117703,-0.091736,0.107856,14165.137306,0.602964,0.227077,14188.2
0.017688,17.670541,1.597906,1.946181,0.770489,3.568975,-0.052826,0.020118,1475.871304,0.743289,1.541814,14188.3
0.023694,64.599883,1.581898,1.944404,0.809788,26.417354,-0.083535,0.109598,31027.616346,0.273054,1.372107,14188.4
0.035065,79.316332,1.570536,2.107526,0.762633,21.031338,-0.051220,0.086162,488.023053,0.717222,1.638304,14188.5
0.026035,83.281753,1.565185,1.918306,0.879636,9.639494,-0.063797,0.018576,12712.641933,0.285821,0.213568,14188.5
0.039841,65.219999,1.603801,1.845686,0.876961,26.700329,-0.067965,0.115516,16352.005052,0.367577,0.167459,14188.7
0.017614,68.846091,1.605036,1.934230,0.817337,9.777884,-0.027790,0.030245,17556.048035,0.247464,0.691392,14188.8
0.013855,59.702259,1.576684,1.997727,0.832830,11.073249,-0.061426,0.085346,2563.245079,0.822968,1.022418,14188.9
0.007469,79.323762,1.592320,2.070004,0.820578,10.624300,-0.026938,0.032588,11935.269884,0.100323,0.954663,14189.3
0.011318,64.115265,1.597103,1.963360,0.792518,15.072282,-0.028412,0.006141,7702.965215,0.179934,1.049858,14189.4
0.008338,56.308358,1.618831,1.830295,0.886592,10.043196,-0.080091,0.009250,18556.997850,0.587660,0.147560,14189.9
0.009033,20.629532,1.558866,2.030560,0.753800,16.203752,-0.019661,0.079016,11482.536241,0.198539,0.962617,14190.3
0.020119,48.150108,1.597194,1.955209,0.791880,15.110064,-0.039751,-0.012328,1390.486925,0.718001,0.797736,14190.4
0.037081,57.256539,1.575528,2.135716,0.696026,28.556209,-0.056216,0.096226,7628.046256,0.557188,1.622803,14190.4
0.028746,51.109191,1.583238,1.848069,0.840167,18.492256,-0.104538,0.075269,7455.493990,0.356192,0.978794,14190.7
0.012656,33.882592,1.591474,1.844872,0.803888,14.580792,-0.047926,0.052342,2019.431067,0.861890,1.693662,14190.8
0.026144,75.116820,1.567955,2.184423,0.776560,16.031561,-0.095969,0.074882,2570.556700,0.784771,0.697113,14190.9
0.029930,78.067518,1.558981,1.907854,0.840043,24.159066,-0.042917,0.115371,9801.423494,0.783642,0.188829,14191.6
0.018980,56.833098,1.606654,2.127878,0.761407,18.037160,-0.053020,0.072265,6412.145989,0.473246,0.539147,14191.9
0.005090,64.280704,1.540393,2.022793,0.741163,18.119992,-0.022546,0.037592,2517.801599,0.769963,0.823619,14192
0.019141,76.690018,1.575595,1.902515,0.783843,22.281734,-0.053544,0.042732,7922.875692,0.588801,0.761832,14192
0.011668,36.945613,1.573379,2.156667,0.683423,12.050654,-0.039530,-0.033715,13437.460366,0.679931,0.450926,14192.1
0.025810,43.551165,1.600808,1.896961,0.757166,19.193338,-0.036794,0.026332,27899.944975,0.497351,1.056186,14192.1
0.020240,60.103972,1.604816,2.016071,0.748137,18.438708,-0.043845,0.053837,13195.919740,0.404607,0.225765,14192.2
0.024137,9.471396,1.583913,2.161649,0.669203,10.351175,-0.032056,0.075088,4468.778019,0.483322,0.604636,14192.4
0.015452,82.455442,1.562474,2.093230,0.759586,25.325703,-0.031078,0.072579,20001.570970,0.612862,0.802148,14192.5
0.017174,70.403914,1.614338,1.969617,0.820966,11.842865,-0.076030,0.034644,15820.826147,0.280810,1.199465,14192.9
0.022017,58.250985,1.597537,1.842718,0.808981,22.176021,-0.049733,0.075454,1255.616939,0.593724,1.602412,14193
0.036145,68.283737,1.557274,2.177089,0.705269,20.164490,-0.089683,0.083399,14907.292055,0.189112,0.733234,14193.1
0.015972,31.132895,1.582375,1.939420,0.768800,10.446630,-0.070400,0.038522,18976.629437,0.070455,1.490662,14193.5
0.026713,86.865726,1.568656,1.916834,0.840471,19.841550,-0.026818,0.086903,11443.588935,0.765224,0.456963,14193.5
0.018952,31.790514,1.595284,1.907539,0.820655,9.731024,-0.056313,0.000906,5536.437353,0.441447,1.269693,14193.6
0.009457,75.069621,1.590009,2.098637,0.733844,13.119571,-0.107873,0.078089,18544.820442,0.376728,1.189027,14193.9
0.036437,26.018979,1.582352,1.810120,0.751729,18.926469,-0.076971,-0.003100,3367.125994,0.566856,1.335680,14193.9
0.014701,84.211048,1.576819,2.091072,0.794065,7.787353,-0.036401,-0.021547,9633.717966,0.538893,0.806613,14194
0.026466,73.574480,1.600684,2.097149,0.832579,20.411678,-0.030092,0.022377,15678.410858,0.295792,0.190044,14194.1
0.038549,22.946135,1.585703,2.000913,0.699108,17.799945,-0.016770,0.004487,13216.785465,0.172090,1.278624,14194.1
0.018770,45.965036,1.539297,2.051774,0.668231,24.914766,-0.044053,0.025354,16245.233662,0.500927,0.994236,14194.3
0.029203,22.849964,1.566247,1.969207,0.677483,13.855091,-0.086562,0.040835,44340.724348,0.166668,1.288912,14194.5
0.034087,61.217646,1.582824,2.077486,0.802825,13.868606,-0.053614,0.037357,25761.231036,0.268246,0.516151,14194.5
0.023643,50.393188,1.571635,2.135540,0.716502,20.693249,-0.091692,0.064929,2665.745981,0.879022,1.582840,14195.2
0.006211,12.688718,1.562628,2.022703,0.734462,13.507034,-0.006295,0.038611,6796.341205,0.468966,1.650220,14195.3
0.012523,16.438902,1.565341,2.066494,0.707786,20.405076,-0.034447,0.067177,29147.871296,0.131754,0.427119,14195.5
0.030589,81.379070,1.568516,1.944347,0.855016,26.364113,-0.067989,0.042819,8295.174506,0.471465,0.096087,14195.7
0.020624,64.237702,1.586012,2.036729,0.725436,25.691128,-0.039769,0.031836,11520.438556,0.685829,0.563554,14196.2
0.029823,71.067458,1.557186,1.878928,0.830797,20.324914,-0.048720,0.048988,8702.261008,0.373383,0.900674,14196.2
0.019759,63.479771,1.562766,1.930039,0.768638,26.826541,-0.036730,0.085389,4489.599177,0.619226,0.606728,14196.5
0.017818,8.534435,1.576829,2.110209,0.722816,16.081595,-0.034862,0.014993,29634.433176,0.393249,0.333555,14196.6
0.028876,80.960088,1.535544,2.175222,0.711690,19.007757,-0.062152,0.085899,6185.239621,0.640617,0.621948,14196.6
0.015489,41.514061,1.577218,1.920771,0.814806,15.153579,-0.046249,0.081712,1158.513280,0.524501,1.264635,14196.9
0.020670,77.257092,1.550049,2.194843,0.725934,22.604879,-0.074756,0.042313,43068.864067,0.707524,0.468165,14197
0.019679,36.901692,1.565485,2.126155,0.728873,14.083523,-0.043875,0.061748,3236.138828,0.841511,0.976751,14197
0.022564,41.850670,1.569483,1.819976,0.809150,17.357856,-0.091417,0.071254,2414.363584,0.528805,0.787978,14197.2
0.007985,31.449342,1.570867,2.016684,0.697085,21.284683,-0.051910,0.079883,14413.265918,0.488460,1.215468,14197.2
0.014487,82.174999,1.596629,2.175066,0.740044,12.821863,-0.082513,0.077808,7802.407711,0.325808,0.899976,14197.2
0.014298,38.413136,1.574351,1.980503,0.711817,14.781731,-0.040063,0.012999,22007.130831,0.119127,0.414340,14197.3
0.026324,79.316384,1.584223,1.920031,0.886364,19.077027,-0.094994,0.004691,10207.297533,0.596703,0.266430,14197.3
0.026969,30.872468,1.577028,1.859019,0.760212,17.959012,-0.074104,0.015295,34039.112098,0.081370,1.156507,14197.5
0.032828,12.820237,1.578109,1.934234,0.691086,12.825348,-0.056629,0.076096,2742.888657,0.508031,0.540142,14197.7
0.035518,85.121311,1.541743,2.096623,0.732192,26.458096,-0.034337,0.015556,34737.324613,0.305109,1.279395,14198.1
0.010665,80.825297,1.575221,1.924571,0.812171,20.589050,-0.100662,0.095144,20186.790452,0.243795,0.806977,14198.1
0.033706,50.326998,1.588021,1.979986,0.754375,22.028721,-0.022645,-0.003554,4849.585146,0.261567,1.246175,14198.4
0.012830,63.115974,1.531088,2.093483,0.682246,25.000773,-0.073605,0.059312,12947.474331,0.568949,0.504173,14199
0.031730,40.303377,1.612070,1.867035,0.811503,15.240162,-0.102013,0.054956,5555.081921,0.772297,0.475123,14199.1
0.025240,73.285344,1.588557,1.981789,0.830588,26.852543,-0.027665,0.048466,1925.251006,0.852825,0.771098,14199.1
0.021590,21.802254,1.578472,1.977188,0.718985,16.185463,-0.013481,0.047845,14207.887371,0.799887,0.909262,14199.2
0.006024,26.820068,1.561896,2.194626,0.601290,16.075738,-0.070101,0.004195,5676.287141,0.764953,0.820925,14199.2
0.026226,58.511918,1.563892,1.918948,0.782242,20.551741,-0.041375,0.024057,1816.022347,0.794264,1.644217,14199.2
0.013446,72.304575,1.561518,2.197396,0.665308,20.843088,-0.024424,-0.006541,38300.322054,0.334921,0.281818,14199.9
0.039792,60.255833,1.574664,2.039304,0.742226,28.182712,-0.040772,0.072886,543.377424,0.665370,1.467204,14200.1
0.038851,51.709308,1.577641,2.117251,0.732916,25.638529,-0.037934,0.017631,4530.318528,0.650689,0.890113,14200.2
0.015590,76.204913,1.564628,1.918514,0.828793,15.402878,-0.088039,0.052031,31831.958662,0.594852,0.508978,14200.2
0.034954,60.656883,1.561586,2.007070,0.734964,29.177721,-0.011105,0.072020,18522.514015,0.435544,0.485083,14200.5
0.014809,53.176324,1.558085,2.049563,0.702087,23.693065,-0.094001,0.041980,7262.923476,0.526151,1.068499,14200.5
0.014392,37.084603,1.549099,2.092212,0.662304,15.353988,-0.035592,0.035284,5595.908902,0.584267,1.364768,14200.7
0.014589,83.872260,1.563155,1.953912,0.820545,20.437191,-0.026376,0.009900,2513.402914,0.533116,1.329953,14201
0.020982,50.937116,1.560956,2.178606,0.628349,21.337408,-0.003253,0.033040,14394.295808,0.733750,0.657428,14201
0.026287,22.218632,1.563892,1.838133,0.789050,13.051956,-0.067925,0.026249,9367.598893,0.566614,0.332336,14201.3
0.022467,57.042140,1.582365,2.079985,0.724061,18.112392,-0.053690,-0.022694,19796.864084,0.398678,0.685972,14201.3
0.015254,58.231525,1.578164,1.961222,0.825617,18.033554,-0.054057,0.127894,10486.536254,0.518561,0.254753,14201.4
0.012837,75.760016,1.581066,1.978552,0.781873,20.837404,-0.047917,0.035448,3598.305535,0.721816,1.540054,14201.5
0.019499,61.672011,1.578185,2.120763,0.685098,19.788005,-0.040859,-0.002145,47486.236664,0.232404,1.632769,14201.7
0.025787,7.046556,1.583506,2.008518,0.701451,7.847109,-0.010620,0.034779,6487.551656,0.335503,1.047455,14201.9
0.027192,57.689341,1.551519,2.035161,0.757199,25.194143,-0.063717,0.100311,26165.692006,0.362182,0.135152,14201.9
0.007722,56.697513,1.602033,1.993402,0.796110,11.008025,-0.065850,0.093443,29140.766080,0.422709,0.897724,14201.9
0.035927,73.581500,1.570905,1.819906,0.872608,23.930200,-0.054395,0.031125,12464.095009,0.498606,0.515187,14201.9
0.017046,72.560761,1.585043,1.894457,0.864450,12.105674,-0.087814,0.012594,13063.884989,0.160375,0.332166,14202
0.019129,77.481881,1.580039,1.975136,0.801283,20.065575,-0.086113,0.108228,5221.097603,0.528361,1.047521,14202.2
0.015463,53.858776,1.589433,2.015144,0.756978,14.309078,-0.034412,0.064791,2393.401401,0.337414,1.458974,14202.4
0.034576,53.445462,1.572404,1.845422,0.821643,23.691930,-0.034080,0.072654,6129.457907,0.495455,1.100175,14202.6
0.014269,81.715726,1.579658,2.069720,0.748531,19.468785,-0.053072,-0.001344,15311.063914,0.643280,0.635428,14202.7
0.008522,42.630489,1.577105,2.041194,0.758411,15.693902,-0.027116,0.027485,29013.263650,0.709228,0.755371,14202.7
0.015965,61.354386,1.576425,1.828596,0.815638,25.216400,-0.077680,0.039955,8450.677260,0.710426,0.518141,14202.9
0.037823,84.115492,1.575652,2.082215,0.787922,24.351938,-0.070593,0.090228,23081.516859,0.366387,1.268047,14203
0.026916,13.448916,1.603786,2.003832,0.715095,14.928210,-0.072131,0.061124,27389.851430,0.796088,0.181527,14203.1
0.018593,88.926528,1.581359,2.080565,0.864337,9.506410,-0.045652,-0.007298,19385.437187,0.453289,0.276819,14203.1
0.030143,22.216822,1.563922,1.934169,0.703405,14.491181,-0.035789,0.062986,12745.176799,0.236007,0.179315,14203.3
0.030663,53.455723,1.579125,2.109843,0.631910,20.339593,-0.047720,0.016758,31275.511113,0.266956,1.332130,14203.4
0.022511,53.121401,1.576139,2.144915,0.652954,25.087013,-0.023993,0.035118,9773.285447,0.351863,0.843389,14203.6
0.021674,34.489782,1.606565,1.910630,0.764986,11.420589,-0.058021,0.069545,66384.207762,0.213017,0.753836,14203.6
0.027651,3.627891,1.613539,2.014795,0.718615,8.217927,-0.054106,-0.006048,20197.429591,0.457569,0.256394,14203.7
0.015469,24.429130,1.597001,2.063775,0.712775,13.534919,-0.086071,0.057862,67873.093963,0.204563,0.625622,14203.8
0.021932,11.967756,1.600102,1.834083,0.816585,13.734079,-0.071130,0.059091,17006.573049,0.685439,0.335047,14203.8
0.028417,85.372719,1.570861,2.025519,0.850988,25.165629,-0.070017,0.085718,21327.743311,0.589863,0.767817,14203.9
0.006497,85.429253,1.573114,1.963178,0.826711,10.090401,-0.066396,-0.014937,19170.929651,0.343678,0.154769,14203.9
0.022787,44.957415,1.558521,2.041359,0.701819,21.307121,-0.073306,0.010492,4935.736873,0.629951,1.427299,14204.2
0.020636,42.201423,1.593001,1.809986,0.791855,15.326593,-0.021363,0.039618,16756.827006,0.388735,0.880428,14204.3
0.016685,31.545994,1.571804,1.975757,0.782010,17.462219,-0.057152,0.003522,14265.394767,0.534675,0.784506,14204.3
0.014141,26.120521,1.585340,2.140885,0.695202,9.902257,-0.060669,0.104108,8007.403012,0.617890,0.956953,14204.6
0.019603,29.041760,1.599151,1.826931,0.834826,16.946231,-0.059266,0.093260,7582.732946,0.508726,0.393522,14204.7
0.006021,86.301621,1.590072,2.092779,0.774302,11.517331,-0.084458,0.082297,663.816446,0.897836,1.574130,14204.7
0.016875,30.654346,1.577945,1.938907,0.773091,13.487496,-0.070531,0.022872,20482.607219,0.072764,0.483307,14204.7
0.014687,81.797007,1.566694,1.976493,0.805401,17.397470,-0.015344,0.044172,2697.042781,0.633557,0.702398,14204.8
0.010925,72.466932,1.576793,1.861981,0.833899,23.050355,-0.054520,0.082865,12420.297255,0.186585,1.230001,14205
0.039958,62.770354,1.570530,1.810913,0.848828,31.692947,-0.080563,0.081872,3388.724131,0.648130,0.787548,14205.5
0.021763,8.933227,1.572191,1.992273,0.704586,8.602563,-0.073127,0.047600,19681.950751,0.503329,0.105442,14205.8
0.009077,67.631727,1.589390,1.974170,0.807783,15.561889,-0.041634,-0.003962,22640.040522,0.414565,1.059680,14206
0.030318,81.330176,1.587439,1.997099,0.867526,20.658920,-0.027247,0.027846,7537.594412,0.222635,0.815259,14206
0.029820,39.043673,1.577863,2.147504,0.657801,17.275857,-0.081325,0.110141,34833.667287,0.430345,0.328139,14206.1
0.018039,42.721876,1.586241,2.103748,0.749430,11.860668,-0.034670,0.009837,36903.193818,0.204911,0.251589,14206.1
0.018332,81.481025,1.564178,1.880748,0.810885,24.273092,-0.044850,0.044555,18515.455081,0.741814,0.273033,14206.4
0.014134,75.556103,1.548310,2.029296,0.769077,14.005187,-0.039599,0.032171,25218.128163,0.248619,1.070729,14206.7
0.022894,72.871461,1.590756,1.895501,0.834914,16.212164,-0.050208,0.073487,3020.259492,0.808067,1.046026,14206.8
