0-massfield-mass-0-ExternalShear-gamma_ext,0-massfield-mass-0-ExternalShear-phi_ext,1-galaxy-mass-0-SIE-theta_E,1-galaxy-mass-0-SIE-q,1-galaxy-mass-0-SIE-phi,1-galaxy-mass-0-SIE-center_x,1-galaxy-mass-0-SIE-center_y,3-galaxy-light-0-IrregularGrid-lambda,3-galaxy-light-0-IrregularGrid-l_corr,2-galaxy-mass-0-PixelatedRegularGridPotential-lambda,2-galaxy-mass-0-PixelatedRegularGridPotential-l_corr,probability_weights
0.037461,-41.033474,1.003150,0.777012,45.305624,-0.052708,0.026109,52.042534,0.252052,12891.309372,0.402290,0.000394721
0.037876,-38.612471,1.002906,0.775488,44.297688,-0.053174,0.025956,102.805076,0.154053,11660.719154,0.389034,0.000396519
0.037175,-39.920223,1.003130,0.774880,44.800732,-0.053450,0.023905,70.321791,0.190756,9164.246356,0.504828,0.000397652
0.036669,-41.477140,1.003536,0.772537,45.856966,-0.054440,0.025563,93.668193,0.116628,17673.045537,0.244525,0.000393798
0.034993,-43.171651,1.004054,0.766378,46.603225,-0.052594,0.026689,66.598411,0.122327,23121.530300,0.297129,0.000392916
0.038637,-37.792710,1.001269,0.775411,43.295141,-0.054513,0.024671,84.408569,0.145937,18080.417617,0.336853,0.000394607
0.036335,-40.075621,1.004222,0.773109,45.062541,-0.054581,0.023832,113.575047,0.107026,10340.024361,0.373550,0.000390963
0.037861,-39.435648,1.001748,0.773460,44.238075,-0.053652,0.024481,93.505329,0.148060,20934.200701,0.286664,0.000400694
0.038590,-43.338355,1.001128,0.778041,46.280649,-0.054573,0.026500,71.396524,0.168367,10530.040822,0.453991,0.000397728
0.037450,-42.339584,1.002876,0.777386,46.090690,-0.052910,0.026312,71.465990,0.127101,18185.447107,0.386019,0.000394588
0.036889,-41.817885,1.002363,0.770145,45.782514,-0.053115,0.026874,55.375405,0.172697,25994.811355,0.225694,0.000430126
0.035736,-42.717658,1.003105,0.770252,45.998941,-0.053587,0.023798,95.362011,0.130672,23220.545085,0.255927,0.000429024
0.035169,-43.465117,1.003687,0.766773,46.869196,-0.052748,0.025651,46.151299,0.274664,10463.305564,0.423483,0.000434716
0.037295,-43.774270,1.003217,0.775993,46.882144,-0.053082,0.027010,59.915639,0.157848,18735.338873,0.384362,0.000434726
0.035345,-44.671738,1.002631,0.766354,46.761668,-0.053940,0.027267,75.682844,0.152652,29800.790561,0.218508,0.000431818
0.036765,-42.204527,1.003061,0.770803,46.487118,-0.052953,0.027700,67.108264,0.161238,33888.278986,0.221252,0.00042756
0.040127,-43.174287,1.000988,0.781686,46.564420,-0.054270,0.025057,77.557628,0.161388,17621.799245,0.296516,0.000430704
0.036078,-43.063515,1.002925,0.768028,47.028906,-0.053943,0.027784,71.497174,0.167170,21470.152136,0.271786,0.000431765
0.038850,-40.709063,1.001607,0.779156,44.997264,-0.053549,0.024812,48.832895,0.214027,24141.120471,0.238902,0.000431182
0.041822,-42.970713,1.000602,0.786882,46.326738,-0.055272,0.024391,76.172905,0.144417,28707.175745,0.241793,0.000429299
0.037319,-45.846268,1.002414,0.772436,47.700091,-0.053332,0.027393,67.481849,0.166889,48336.089050,0.200256,0.000430422
0.038202,-39.841542,1.001444,0.776499,44.390607,-0.054359,0.025196,61.978815,0.227535,23496.209329,0.262520,0.000438191
0.039971,-40.885535,1.001479,0.784686,44.812804,-0.054888,0.024752,67.944513,0.200501,9594.360437,0.442190,0.00044295
0.035634,-40.902801,1.002881,0.770026,45.121404,-0.053475,0.028558,85.454873,0.128550,16713.934435,0.301448,0.000442753
0.036600,-41.460430,1.002980,0.773336,45.755990,-0.052685,0.026054,116.266990,0.099998,26299.483937,0.291306,0.000445701
0.038257,-45.243163,1.001811,0.774033,47.463404,-0.052126,0.026593,86.062524,0.105905,52893.374761,0.208629,0.000449037
0.037601,-43.501248,1.002311,0.772676,46.292084,-0.054483,0.025918,89.417302,0.137300,19363.815130,0.255441,0.000454999
0.037967,-40.247519,1.001551,0.777527,44.529132,-0.054535,0.025257,98.485364,0.138129,17781.354132,0.325459,0.000454256
0.038297,-40.862524,1.002194,0.776723,45.460288,-0.054084,0.027104,60.279374,0.187690,19256.875747,0.286681,0.000463691
0.037753,-44.102504,1.001848,0.772616,46.458838,-0.054440,0.026588,70.703737,0.152375,35892.246471,0.225662,0.000477189
0.038427,-42.279168,1.001328,0.779629,45.718979,-0.054532,0.024462,57.772744,0.177532,22267.395356,0.329227,0.000472903
0.038876,-44.515106,1.000932,0.780673,46.995351,-0.055198,0.027419,101.834520,0.112012,38346.363094,0.190465,0.000469444
0.037756,-44.526259,1.002061,0.772581,47.183375,-0.053379,0.025723,88.891196,0.110812,18010.384573,0.261731,0.000465465
0.038383,-45.971443,1.001708,0.777965,47.659885,-0.054507,0.028307,93.033700,0.098949,37175.071942,0.192212,0.000466848
0.037389,-40.432336,1.003450,0.777188,45.147593,-0.053623,0.023837,57.600474,0.222512,8055.748447,0.558700,0.000463841
0.036554,-43.398097,1.003096,0.772508,46.880722,-0.053591,0.025630,102.425324,0.105114,20862.361881,0.253975,0.000462183
0.040333,-41.919492,1.000799,0.784105,45.563277,-0.053892,0.023813,84.028578,0.176557,22228.854280,0.218963,0.000465536
0.034586,-43.106964,1.003664,0.764653,46.549070,-0.052249,0.025948,104.739408,0.094490,36883.011250,0.241182,0.000465592
0.038036,-38.827728,1.001621,0.772778,43.872015,-0.053532,0.024264,67.039362,0.178653,20602.504578,0.240099,0.000468997
0.041215,-42.250343,1.001455,0.787421,45.773851,-0.054037,0.024387,93.183169,0.115779,15883.040626,0.346573,0.000466329
0.037827,-45.882721,1.002631,0.777326,47.678346,-0.054074,0.028175,100.223933,0.125011,19966.531317,0.311044,0.000469306
0.037802,-45.509143,1.001680,0.777806,47.468029,-0.055113,0.028503,63.066908,0.190092,32912.631885,0.229811,0.000466868
0.037380,-40.923747,1.002513,0.775675,45.409504,-0.052996,0.024647,68.714302,0.188250,14584.061469,0.425740,0.000481438
0.039115,-41.973932,1.003731,0.782509,45.797090,-0.055709,0.025397,69.139914,0.161038,10658.685801,0.472350,0.00047849
0.035628,-43.054629,1.003406,0.771080,46.529758,-0.053138,0.026052,69.443548,0.190758,14823.093080,0.330160,0.000496575
0.037847,-40.068511,1.001685,0.774657,44.566499,-0.053739,0.024487,76.116602,0.143565,16462.211103,0.332097,0.000512825
0.040294,-43.094383,1.000534,0.782717,46.325678,-0.053244,0.025619,65.060553,0.177431,23732.350292,0.264047,0.000513559
0.036899,-43.418646,1.003361,0.773691,46.678224,-0.052770,0.027178,67.912109,0.144536,33391.322535,0.223875,0.000514625
0.036174,-40.773350,1.003247,0.769996,45.393297,-0.052328,0.025626,69.706774,0.161580,18061.403996,0.331951,0.000534353
0.039922,-45.328174,1.000614,0.779968,47.531937,-0.052842,0.027054,99.332912,0.119741,33596.362601,0.201837,0.00053117
0.038105,-42.762345,1.001751,0.778964,46.200378,-0.053820,0.023677,72.603808,0.141939,13181.320483,0.356882,0.000526914
0.038542,-44.086642,1.001268,0.776824,46.903808,-0.053050,0.026281,81.965943,0.120254,52882.391817,0.202356,0.000533899
0.035871,-39.079363,1.003659,0.770550,44.418897,-0.054641,0.024132,96.226931,0.143992,14171.357241,0.408650,0.000529629
0.039047,-40.714704,1.002006,0.780224,45.402428,-0.054455,0.025107,71.287202,0.175988,19709.452535,0.270027,0.000525561
0.037577,-39.928675,1.002137,0.774150,44.680001,-0.053890,0.024428,103.034408,0.135862,15900.685126,0.323360,0.000523592
0.036899,-41.669901,1.002412,0.772160,45.594716,-0.052406,0.026650,61.767451,0.148507,31808.321899,0.232681,0.000535202
0.037505,-42.585279,1.003252,0.776468,46.351534,-0.052479,0.027228,45.213176,0.251154,19356.618431,0.326407,0.000533438
0.036424,-42.041460,1.002502,0.771763,46.042883,-0.053657,0.026311,94.781789,0.124757,20595.241587,0.292335,0.000538097
0.038391,-42.353804,1.002353,0.779812,46.049077,-0.052199,0.025820,117.753070,0.098340,28973.776653,0.238023,0.000533338
0.035453,-42.014138,1.003399,0.768368,46.155453,-0.053659,0.025683,77.916356,0.206078,20995.114195,0.285054,0.000529811
0.037502,-41.764340,1.003079,0.779262,45.745916,-0.053544,0.025681,93.927616,0.121866,8613.852843,0.442975,0.000525412
0.039740,-42.005894,1.000956,0.783491,45.535697,-0.054252,0.023893,91.933492,0.135338,12709.382041,0.373810,0.000521366
0.037527,-40.556418,1.002731,0.775194,45.187249,-0.052634,0.023734,62.301082,0.216262,11507.218612,0.427127,0.000533911
0.037436,-45.210585,1.003387,0.774720,47.911364,-0.053905,0.025273,117.607132,0.103784,23243.815110,0.241665,0.000540812
0.038320,-38.143746,1.003134,0.777759,43.691936,-0.053612,0.024865,58.994507,0.171042,10450.681743,0.447531,0.000550012
0.040511,-37.834091,1.001781,0.782315,43.296494,-0.054926,0.022911,90.138769,0.144022,9221.736835,0.481990,0.000550552
0.036312,-40.193254,1.002879,0.772578,44.807573,-0.052258,0.026448,91.159614,0.104538,26934.623496,0.240844,0.000546098
0.036713,-41.532647,1.002883,0.771956,45.933952,-0.054485,0.025913,64.112218,0.203876,16723.437456,0.301453,0.000548625
0.036457,-38.896420,1.002576,0.769858,44.011535,-0.053238,0.025975,79.514594,0.119465,23486.937394,0.235741,0.000554646
0.040489,-42.774029,1.000289,0.784579,46.005034,-0.054252,0.025443,105.146000,0.130428,22849.100634,0.263348,0.000551577
0.036727,-42.944919,1.002485,0.771280,46.435274,-0.053780,0.027782,59.746995,0.174161,20539.671841,0.264991,0.000553596
0.038257,-43.905316,1.000919,0.776552,47.168313,-0.053428,0.024902,73.745603,0.157856,35722.883848,0.198826,0.000554368
0.035717,-40.820538,1.003293,0.772039,45.281442,-0.053676,0.025263,68.197763,0.183108,22156.874757,0.249212,0.00054981
0.037347,-40.092854,1.003421,0.774700,44.913587,-0.053318,0.024546,78.185165,0.162765,9522.289056,0.460258,0.000544661
0.037120,-44.715575,1.002452,0.771862,47.111769,-0.052748,0.026254,59.350610,0.137246,35331.443768,0.233284,0.000551781
0.037118,-42.087032,1.003239,0.773868,46.549865,-0.053954,0.027167,88.182239,0.123311,37376.312453,0.240105,0.000563208
0.038509,-45.801334,1.001827,0.776336,47.590500,-0.053251,0.028097,72.415448,0.165033,40145.933047,0.166144,0.000572391
0.039669,-41.418550,1.001906,0.783078,45.611080,-0.054875,0.024400,76.714166,0.164039,9667.858326,0.516798,0.000567816
0.035787,-41.654908,1.003181,0.769542,45.722428,-0.054099,0.025292,69.044061,0.177575,18944.518259,0.345868,0.000571479
0.037642,-38.624761,1.002085,0.775303,43.702595,-0.055050,0.026160,87.811175,0.129458,14493.984615,0.404570,0.000568479
0.037129,-45.988569,1.002337,0.771890,47.865081,-0.053600,0.026824,43.394292,0.240146,12279.499654,0.326728,0.000564493
0.038016,-40.349726,1.003293,0.779736,45.050082,-0.053917,0.022467,82.083572,0.153141,13054.596554,0.431981,0.000581824
0.039158,-39.375460,1.002718,0.781293,44.535459,-0.053886,0.025022,52.377771,0.288512,8769.102957,0.492196,0.000580319
0.037084,-43.177064,1.002399,0.771827,46.236437,-0.053278,0.027025,73.705066,0.153202,13880.867969,0.343779,0.000584561
0.035752,-40.368454,1.003385,0.771171,44.926260,-0.054683,0.026076,98.300092,0.121310,11516.237078,0.323758,0.00058236
0.035907,-46.582863,1.003162,0.767571,48.227493,-0.052299,0.026368,81.822089,0.176516,23931.637822,0.246918,0.000577981
0.035753,-42.159863,1.003445,0.771527,46.028912,-0.052437,0.025788,74.768870,0.128467,24206.457328,0.282005,0.000595586
0.034774,-42.055031,1.004214,0.766582,46.244207,-0.052669,0.026054,104.102570,0.113727,24808.884451,0.242482,0.000592987
0.038085,-40.829709,1.003051,0.778741,45.614211,-0.053832,0.023533,99.704601,0.125231,8641.829374,0.474202,0.000602213
0.038722,-38.951116,1.001589,0.775575,43.788719,-0.054420,0.024530,91.815661,0.143902,23839.989734,0.250827,0.000601429
0.038832,-44.266196,1.001182,0.777475,46.598452,-0.054095,0.027605,90.339962,0.115014,26351.293362,0.279124,0.000601566
0.038510,-41.049323,1.002167,0.779709,45.245700,-0.051987,0.025818,100.560683,0.115495,12298.152633,0.418804,0.00059989
0.035367,-41.936780,1.003692,0.767862,46.227870,-0.053519,0.025405,72.609141,0.148341,12201.047021,0.397052,0.000595286
0.036775,-37.971370,1.003710,0.771789,43.769057,-0.054884,0.025202,84.660051,0.159072,15796.866820,0.320954,0.000597958
0.036779,-40.494629,1.002685,0.770930,45.246488,-0.053747,0.026745,62.270624,0.194016,26147.255651,0.258092,0.000593499
0.034711,-41.696600,1.003508,0.768121,45.771125,-0.053435,0.025646,70.911957,0.135794,22393.254950,0.316799,0.000600071
0.035705,-43.216134,1.002837,0.772316,46.705897,-0.053545,0.026649,57.964561,0.189914,27950.445019,0.264775,0.000608007
0.035180,-40.613327,1.003078,0.767729,45.298383,-0.053998,0.024858,58.175764,0.200916,21833.208646,0.261272,0.000607417
0.036950,-40.760556,1.003412,0.774859,45.392448,-0.054900,0.024447,55.638979,0.222221,30670.951387,0.273126,0.000604455
0.039336,-39.509904,1.001821,0.779722,44.360287,-0.055001,0.024224,81.004423,0.167795,11798.885276,0.371821,0.000607549
0.037551,-40.277281,1.003351,0.776580,45.291460,-0.054198,0.025619,93.372341,0.122869,11400.786362,0.448816,0.000602403
0.038870,-39.499690,1.002080,0.779659,44.334522,-0.055231,0.023964,87.023107,0.134264,13711.683158,0.345936,0.000602654
0.037169,-41.787070,1.003490,0.775161,46.003156,-0.053090,0.026705,120.998626,0.103218,19596.370113,0.283721,0.000600764
0.036751,-41.263492,1.002434,0.775066,45.253521,-0.053110,0.027476,66.858545,0.166453,16977.760311,0.351859,0.000611516
0.036486,-42.595986,1.002460,0.769784,46.089759,-0.053431,0.026256,42.492043,0.292839,18623.545140,0.278111,0.000615553
0.036762,-43.729595,1.001616,0.771791,46.703631,-0.054179,0.024497,48.866181,0.205983,32220.290419,0.200298,0.000615277
0.035994,-43.414957,1.003278,0.769420,46.799267,-0.052213,0.025743,42.673156,0.273632,26684.237226,0.214721,0.000612719
0.036999,-42.726732,1.002642,0.771226,46.318250,-0.053349,0.028204,103.003536,0.102747,29269.904033,0.232571,0.000609613
0.037205,-41.918141,1.002710,0.775068,45.942224,-0.053064,0.023620,90.204412,0.143150,11989.411545,0.408910,0.000624898
0.038033,-43.260718,1.001524,0.775131,46.431779,-0.054290,0.025836,85.396196,0.159017,19004.159934,0.299732,0.000621714
0.036220,-40.723624,1.003081,0.769296,45.496813,-0.055227,0.027920,51.552229,0.235605,20920.399963,0.270367,0.000618719
0.037000,-40.196085,1.002757,0.772160,45.290475,-0.054434,0.027537,90.768744,0.134100,21174.105235,0.241614,0.000612858
0.040081,-41.369735,1.001592,0.785097,45.093015,-0.054759,0.024890,94.466941,0.126197,18300.963353,0.317781,0.000614629
0.037851,-42.747410,1.002163,0.776851,46.135218,-0.054059,0.023892,93.729758,0.142108,12865.207458,0.391092,0.000618414
0.037694,-43.259901,1.001264,0.773910,46.482299,-0.053774,0.025320,58.276477,0.142578,31485.937857,0.227777,0.000616929
0.037924,-40.919813,1.003571,0.779021,45.443684,-0.054195,0.022541,48.839006,0.289571,8731.629100,0.561700,0.000616655
0.038721,-39.941580,1.002895,0.780210,44.847756,-0.053073,0.023803,73.992058,0.203871,11816.048806,0.484334,0.000623879
0.036502,-41.523795,1.002595,0.769155,46.010488,-0.054513,0.028000,59.380678,0.180812,17696.002946,0.321979,0.000626527
0.037832,-38.784621,1.002239,0.774019,43.967441,-0.053847,0.024607,66.299426,0.151285,26750.991627,0.243833,0.000630549
0.035567,-43.020010,1.003433,0.769014,46.543749,-0.053190,0.025465,122.840312,0.087429,17865.867046,0.367405,0.00062679
0.037878,-42.504119,1.002323,0.776202,46.088487,-0.052820,0.026373,61.884429,0.185936,23630.653833,0.249761,0.000630116
0.038416,-41.320328,1.002914,0.780376,45.499665,-0.053505,0.024621,81.839563,0.159358,14601.166312,0.379799,0.00062473
0.036135,-41.178153,1.003153,0.772620,45.480701,-0.053471,0.024671,70.306058,0.176915,13767.334136,0.277622,0.000619974
0.036370,-42.042333,1.002808,0.771935,45.777153,-0.052035,0.026938,58.624294,0.170160,15607.639561,0.395886,0.000625742
0.037373,-41.780652,1.003534,0.777283,45.994824,-0.054749,0.024669,72.320066,0.156999,11852.415391,0.428406,0.000621167
0.037291,-43.898932,1.003168,0.776077,47.594032,-0.053566,0.027768,102.057341,0.095499,28974.386347,0.249471,0.000616893
0.038174,-43.953509,1.001143,0.774119,46.791507,-0.053765,0.025501,104.017826,0.122053,17855.301046,0.257684,0.000611939
0.037580,-44.243981,1.001813,0.775115,47.043421,-0.053933,0.026041,65.051536,0.144867,14260.427047,0.411325,0.000608528
0.038653,-41.312618,1.002515,0.780372,45.700830,-0.053099,0.026044,82.375786,0.142467,20114.186828,0.311129,0.000609444
0.037859,-44.048998,1.002329,0.777949,46.973052,-0.053091,0.024187,65.787305,0.194092,10293.913280,0.337501,0.000604904
0.037697,-46.013071,1.002460,0.774952,48.247812,-0.053563,0.024740,94.059748,0.115918,23101.013093,0.233017,0.000625835
0.039488,-40.110988,1.001731,0.780609,44.770800,-0.054346,0.024367,90.595575,0.126954,18140.104197,0.305516,0.000623749
0.037663,-39.577373,1.003257,0.777466,44.675704,-0.053292,0.025052,108.411434,0.106754,16523.992103,0.378600,0.000655039
0.038996,-38.690487,1.001741,0.775931,43.568400,-0.052720,0.025334,77.118969,0.135224,27391.363430,0.242782,0.00065316
0.037962,-41.700038,1.002240,0.776228,45.285889,-0.052680,0.027601,80.866589,0.149315,19861.001419,0.268959,0.00065045
0.037089,-43.038135,1.002825,0.774751,46.580728,-0.053792,0.026278,92.380821,0.149918,11915.959083,0.387141,0.000649581
0.037204,-44.951243,1.002585,0.775845,47.265762,-0.054196,0.026411,81.641435,0.107104,32097.169084,0.238698,0.000663161
0.037255,-42.081082,1.003005,0.773419,46.143554,-0.054134,0.026996,77.431722,0.153257,23756.699379,0.222393,0.000661478
0.035801,-42.050773,1.003448,0.770660,45.912946,-0.053870,0.024892,75.057658,0.166351,9742.135878,0.420935,0.000672494
0.035539,-41.720528,1.003517,0.769071,46.088816,-0.054901,0.028226,103.895753,0.094222,20599.324186,0.286555,0.000667671
0.037248,-45.532194,1.002783,0.773612,47.642375,-0.053913,0.026365,56.275874,0.197785,16131.981993,0.358357,0.000665691
0.036636,-40.935379,1.002517,0.771011,45.486787,-0.053373,0.025228,92.676037,0.111291,11174.089847,0.384025,0.000663753
0.036947,-46.445077,1.002498,0.771399,48.044560,-0.053064,0.026464,90.283794,0.147901,13070.431211,0.269824,0.000659173
0.037957,-40.251369,1.002807,0.779234,44.989898,-0.052993,0.025313,97.011460,0.106764,20642.120920,0.354355,0.000656825
0.035712,-43.991437,1.002978,0.770741,46.902903,-0.053505,0.023760,89.366044,0.125770,20106.204503,0.253815,0.000650398
0.039245,-43.007049,1.000912,0.779997,45.991641,-0.054728,0.025757,76.676563,0.140132,28942.619122,0.243153,0.000663076
0.037661,-43.427473,1.001583,0.774051,46.433942,-0.054900,0.025644,89.351248,0.116974,24566.943782,0.225606,0.000658096
0.038293,-40.658802,1.002518,0.777477,45.324586,-0.053787,0.025231,75.751966,0.142598,11469.962306,0.403956,0.00065647
0.036044,-40.329003,1.003122,0.769066,45.419923,-0.055152,0.027356,72.240588,0.150517,29104.926164,0.196011,0.000650222
0.036365,-42.931843,1.003376,0.771376,46.464188,-0.053218,0.025981,78.308199,0.156367,15352.588884,0.318781,0.00066421
0.037003,-45.369870,1.002506,0.774910,47.599752,-0.053748,0.026066,96.916129,0.134137,15285.009072,0.309285,0.000662402
0.037612,-42.481387,1.002936,0.777615,46.234562,-0.052371,0.025843,69.815962,0.177715,21577.796988,0.332215,0.000688212
0.035831,-41.918364,1.003363,0.769476,46.001085,-0.052631,0.025888,99.859653,0.129964,23412.257287,0.322941,0.000691593
0.036975,-40.862815,1.003528,0.774282,45.640943,-0.054449,0.024113,58.620632,0.191305,23173.975597,0.277745,0.000692996
0.036739,-41.692255,1.002729,0.772716,45.575185,-0.052072,0.027191,66.304825,0.189085,25092.999452,0.269420,0.000687415
0.039456,-40.409638,1.001193,0.782436,44.626427,-0.054805,0.025553,70.247783,0.155726,20923.737942,0.289261,0.00068197
0.036568,-42.129584,1.002155,0.773461,45.981024,-0.054635,0.024768,51.043553,0.276219,23747.624319,0.221149,0.000676621
0.037669,-40.489093,1.003046,0.773899,45.662659,-0.053810,0.027219,87.242147,0.094135,20796.313492,0.336672,0.000677775
0.037806,-40.761793,1.002516,0.775204,45.410533,-0.053837,0.026693,61.108823,0.190764,19757.271464,0.319383,0.000676774
0.039740,-42.185897,1.001409,0.782291,45.891490,-0.055483,0.024547,60.728636,0.218405,10717.782698,0.386134,0.000672978
0.035517,-42.163524,1.003699,0.771919,46.118659,-0.053702,0.026640,87.271462,0.110122,15623.304593,0.355275,0.00069061
0.035727,-44.398749,1.002504,0.772072,47.140181,-0.052911,0.024078,79.114879,0.157385,19945.708356,0.279548,0.000691724
0.035758,-43.158252,1.002803,0.770438,46.390605,-0.053946,0.026758,89.720822,0.122936,41459.939835,0.227922,0.000696824
0.036594,-41.803071,1.002772,0.771853,45.966533,-0.053483,0.025766,37.868701,0.308081,17289.673022,0.365449,0.000691232
0.039206,-41.962144,1.003167,0.784778,46.032786,-0.053542,0.024801,67.580942,0.147306,12266.259666,0.448522,0.000689179
0.038545,-44.455451,1.001544,0.780480,46.672302,-0.054175,0.026972,83.370927,0.128551,16312.130940,0.266991,0.000685704
0.038475,-46.841027,1.001887,0.775935,48.243048,-0.053453,0.027366,83.494682,0.128037,20758.691590,0.284163,0.000684636
0.038901,-39.907492,1.003048,0.781138,44.769132,-0.053050,0.024936,77.783187,0.143618,15011.063005,0.422338,0.000685998
0.037615,-43.070663,1.001857,0.772165,46.002899,-0.054113,0.026352,63.425214,0.173650,19047.802551,0.280485,0.000680041
0.035467,-42.142647,1.003764,0.767874,46.272747,-0.052553,0.025495,94.785322,0.142688,13236.908584,0.391910,0.000675387
0.038593,-39.353702,1.001904,0.777182,44.032350,-0.052694,0.025600,64.841223,0.156364,22983.891926,0.251711,0.000672057
0.037637,-43.135425,1.001609,0.774093,46.405145,-0.054815,0.025660,75.871812,0.140253,24022.576312,0.237166,0.000679036
0.037163,-44.265469,1.001913,0.772985,46.917569,-0.054256,0.026085,79.636543,0.192861,23919.497023,0.230775,0.000673097
0.037281,-44.085911,1.003030,0.775985,47.260036,-0.053858,0.026106,87.943964,0.151018,9680.143155,0.421040,0.0006727
0.037348,-43.060372,1.003329,0.775306,47.066459,-0.053373,0.027743,91.772184,0.121705,17363.464970,0.360073,0.000674711
0.036019,-42.051500,1.003333,0.769074,46.547405,-0.053162,0.027694,59.711995,0.175133,19760.783568,0.256027,0.000669459
0.037035,-39.966994,1.003241,0.776239,44.833414,-0.052827,0.025525,75.497692,0.131239,24319.068848,0.292421,0.000670144
0.036751,-41.308414,1.002558,0.770035,45.818552,-0.054473,0.028389,52.954103,0.234615,24025.132937,0.263452,0.000667043
0.037351,-39.722629,1.003418,0.774543,44.776840,-0.052977,0.025278,68.496580,0.188096,10196.855070,0.492680,0.000661911
0.040796,-42.813925,1.000770,0.786785,45.918502,-0.054658,0.024985,64.206662,0.151992,22535.757418,0.232545,0.000671977
0.036865,-42.878218,1.003356,0.771458,46.881679,-0.053837,0.027090,67.057242,0.169184,22191.473084,0.303113,0.000687939
0.038782,-40.340138,1.001893,0.778813,44.555723,-0.053357,0.025649,51.519333,0.184609,26731.147545,0.228723,0.000686172
0.037193,-42.567398,1.002421,0.774342,45.982282,-0.053190,0.027040,72.289761,0.157377,27392.265696,0.229139,0.000698652
0.036633,-40.174155,1.003146,0.775076,44.863238,-0.052695,0.026621,87.114675,0.167131,13426.859588,0.375696,0.000697836
0.036346,-38.430551,1.002989,0.772467,43.854875,-0.054947,0.025844,85.797834,0.131644,18995.330263,0.301273,0.000696382
0.039443,-41.886289,1.001349,0.783251,45.559434,-0.055132,0.024044,68.295659,0.151594,13007.058857,0.305291,0.000691554
0.035776,-43.364846,1.003184,0.774199,46.655571,-0.053903,0.026118,80.743239,0.140752,11476.216522,0.426571,0.000686973
0.036658,-42.603269,1.003095,0.773480,46.388040,-0.054232,0.026195,115.091754,0.142061,24624.621389,0.251953,0.00068981
0.036917,-42.903019,1.003493,0.775133,46.479440,-0.054338,0.025432,80.808168,0.125466,20816.256314,0.281983,0.000683014
0.040628,-41.815552,1.001008,0.785977,45.534932,-0.055057,0.024283,61.777049,0.193734,13661.158351,0.268403,0.000676374
0.036218,-41.456969,1.003357,0.775395,45.597473,-0.053831,0.026109,67.470506,0.191237,31095.358732,0.228957,0.00067253
0.038276,-39.640960,1.003391,0.778639,44.747306,-0.053529,0.024358,42.167868,0.334431,12288.539818,0.459890,0.000666559
0.038819,-44.392230,1.001126,0.778080,46.923362,-0.054764,0.026320,106.112344,0.107503,15529.545140,0.312725,0.000667809
0.036745,-43.277681,1.003143,0.774448,46.639768,-0.053632,0.026566,60.302603,0.173976,23172.541080,0.314365,0.000661604
0.035690,-45.417080,1.003185,0.766258,47.424665,-0.052794,0.026271,89.367081,0.126557,18648.082283,0.278868,0.000655514
0.037931,-44.904133,1.001511,0.777521,47.209978,-0.054675,0.027467,96.127788,0.109841,22721.322341,0.225921,0.000657674
0.035525,-44.062082,1.003479,0.769704,47.047662,-0.053165,0.026737,34.701123,0.416308,14144.515073,0.335744,0.000664514
0.038702,-40.709325,1.002785,0.778812,45.670151,-0.054758,0.027376,70.034633,0.156394,28389.527211,0.233288,0.000662098
0.038887,-39.240861,1.002688,0.780863,44.197561,-0.054134,0.024715,85.556764,0.137625,20171.611207,0.285537,0.000667011
0.036376,-41.894255,1.002540,0.771008,45.693982,-0.053870,0.027233,36.075995,0.265594,21403.274469,0.259396,0.000665698
0.035797,-42.249311,1.003219,0.768904,46.148072,-0.054060,0.025829,53.169959,0.198992,17042.060968,0.345771,0.000662919
0.038901,-42.443978,1.001457,0.779700,45.921249,-0.054691,0.024108,99.810210,0.113218,21648.559252,0.281742,0.000657886
0.036176,-39.412489,1.003059,0.769068,44.987487,-0.054838,0.027677,72.787519,0.150923,29404.358438,0.200825,0.00066179
0.037839,-40.421609,1.003469,0.778466,45.172869,-0.054565,0.023792,66.191614,0.173358,7613.721388,0.577612,0.00065976
0.036614,-45.409684,1.002628,0.774212,47.614422,-0.053319,0.026056,47.002813,0.316969,15117.774453,0.329789,0.000670388
0.035376,-43.010846,1.003109,0.768926,46.322724,-0.053440,0.025860,44.959411,0.232220,38749.760300,0.223249,0.000666417
0.039191,-41.735645,1.003018,0.784459,45.737952,-0.053670,0.025196,92.991054,0.109426,14500.816732,0.383287,0.000662396
0.039096,-40.186717,1.002889,0.782358,44.961161,-0.053885,0.023918,121.528058,0.092759,9806.355471,0.411438,0.000672458
0.037883,-42.270388,1.002280,0.775973,46.229315,-0.053906,0.025714,80.083189,0.155396,22784.671364,0.227433,0.000672749
0.040841,-42.022317,1.001545,0.786654,45.805990,-0.056047,0.024790,76.887186,0.148076,9586.447254,0.390653,0.000667964
0.035845,-42.260148,1.003260,0.766592,46.596892,-0.053068,0.027759,59.578553,0.193216,35285.317120,0.211225,0.000662434
0.037294,-43.566821,1.003069,0.775326,46.985962,-0.052750,0.025911,61.789785,0.214533,16261.345904,0.295693,0.000658718
0.036460,-43.004402,1.003116,0.772418,46.377475,-0.054214,0.025023,82.841247,0.144342,18825.295959,0.314819,0.000663946
0.038734,-39.510737,1.002839,0.780398,44.458553,-0.053449,0.023985,81.519807,0.108950,17327.969796,0.326707,0.000658901
